group,day_of_week,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
D,Wednesday,22:30,103.7273,14.3042,0.4545,0.9752,0.0046,0.0107,0.994,0.0303,321.4882,38.8165,13
D,Wednesday,23:00,76.8182,13.1767,0.2727,0.4818,0.0035,0.0063,1.0,0.008,315.9009,33.8981,13
D,Wednesday,23:30,62.4545,9.9184,0.0909,0.3812,0.0015,0.0064,1.0,0.0038,299.6391,51.1331,13
D,Thursday,00:00,40.3636,9.0012,0.0,0.0,0.0,0.0,1.0,0.0128,337.4655,50.3063,13
D,Thursday,00:30,30.0,17.3997,0.0,0.2887,0.0,0.0033,1.0,0.0,344.0836,65.9759,13
D,Thursday,01:00,20.7273,15.1043,0.0,0.5774,0.0,0.0081,1.0,0.012,348.0745,63.1995,13
D,Thursday,01:30,18.2727,15.6005,0.0,1.4434,0.0,0.0209,1.0,0.0045,315.0891,71.5362,13
D,Thursday,02:00,13.0909,14.1033,0.5455,5.382,0.0373,0.0959,0.8759,0.185,316.8509,79.9263,13
D,Thursday,02:30,9.5,7.6574,0.0,0.0,0.0,0.0,0.9648,0.1057,284.58,123.1118,12
D,Thursday,03:00,1.7273,1.3161,0.0,0.2887,0.0,0.0962,1.0,0.0962,207.1055,230.5213,13
D,Thursday,03:30,0.0909,0.3812,0.0,0.0,0.0,0.0,1.0,0.0,21.9091,155.8615,13
D,Thursday,04:00,0.3636,0.5068,0.0,0.0,0.0,0.0,1.0,0.0,119.5455,326.997,13
D,Thursday,04:30,0.7273,0.9948,0.0,0.2887,0.0,0.2887,1.0,0.0,122.5527,136.0614,13
D,Thursday,05:00,0.4545,0.7811,0.0,0.0,0.0,0.0,1.0,0.0,69.3182,113.2494,13
D,Thursday,05:30,1.0909,1.9192,0.0,0.0,0.0,0.0,1.0,0.0481,202.8336,243.6701,13
D,Thursday,06:00,12.6364,3.0895,0.0,0.2887,0.0,0.017,0.9781,0.0473,232.9718,74.6383,13
D,Thursday,06:30,22.6364,6.4273,1.1818,1.1894,0.0532,0.0561,0.9161,0.0714,256.51,35.1353,13
D,Thursday,07:00,36.1818,8.1272,0.4545,0.7811,0.0096,0.0188,0.9719,0.0286,263.1773,44.2299,13
D,Thursday,07:30,65.0909,8.2385,0.5455,0.8728,0.0083,0.015,0.9914,0.025,254.82,24.4342,13
D,Thursday,08:00,115.0,13.1212,0.4545,0.7811,0.0037,0.0063,0.9937,0.0495,262.5855,13.807,13
D,Thursday,08:30,177.6364,23.8689,1.6818,2.5372,0.0075,0.0144,0.9328,0.1238,289.2809,27.5005,13
D,Thursday,09:00,245.7273,16.1531,1.6364,2.6096,0.0069,0.0104,0.961,0.0943,291.6482,12.9312,13
D,Thursday,09:30,293.5,21.6429,5.3182,4.55,0.0169,0.017,0.8662,0.1149,300.1555,13.798,13
D,Thursday,10:00,347.5,25.7924,3.5,2.958,0.0116,0.0103,0.8576,0.1229,307.3755,15.0611,13
D,Thursday,10:30,377.8636,39.6366,5.7727,4.4121,0.0166,0.011,0.8174,0.1178,309.2873,19.5429,13
D,Thursday,11:00,421.9091,26.3514,2.3182,4.2948,0.006,0.0102,0.9228,0.1308,315.5955,16.108,13
D,Thursday,11:30,431.8636,32.2187,1.4091,1.475,0.0035,0.0038,0.9725,0.0434,317.7073,9.8098,13
D,Thursday,12:00,436.5,33.3479,2.6364,3.0275,0.0077,0.0196,0.9144,0.1333,314.7245,15.8508,13
D,Thursday,12:30,446.3636,37.5461,4.2727,6.6153,0.0094,0.0145,0.8782,0.1271,311.8082,15.3556,13
D,Thursday,13:00,441.1364,32.0881,6.1364,6.4102,0.0125,0.0138,0.8661,0.1672,315.8491,17.4976,13
D,Thursday,13:30,442.7273,44.6682,4.3182,7.8883,0.0096,0.016,0.9023,0.1578,316.1127,19.9921,13
D,Thursday,14:00,478.2727,31.1155,5.6364,6.3699,0.0117,0.0137,0.8465,0.1142,323.0664,15.2437,13
D,Thursday,14:30,476.4545,48.3326,4.8182,15.1081,0.0095,0.031,0.8668,0.1761,323.8591,15.0102,13
D,Thursday,15:00,473.4545,38.3214,2.0909,2.9531,0.0045,0.0058,0.9472,0.0893,326.1355,14.9159,13
D,Thursday,15:30,469.2727,37.3504,4.0,6.3114,0.0083,0.0141,0.9423,0.1071,321.5936,16.964,13
D,Thursday,16:00,480.0,42.4745,1.8182,3.5191,0.0037,0.0067,0.9477,0.08,317.77,11.5076,13
D,Thursday,16:30,452.0909,50.7371,1.2727,3.5458,0.0028,0.0079,0.9691,0.0843,325.6073,15.5812,13
D,Thursday,17:00,426.9091,43.5088,1.5455,2.5607,0.0038,0.0053,0.9633,0.0868,326.2827,18.0486,13
D,Thursday,17:30,399.1818,33.041,1.3636,2.4182,0.0041,0.0057,0.9535,0.1137,317.9282,11.1961,13
D,Thursday,18:00,362.7273,30.8978,1.0,1.6583,0.0029,0.0046,0.9784,0.0449,329.6691,12.1351,13
D,Thursday,18:30,327.3636,23.08,1.2727,1.5851,0.0043,0.0055,0.9781,0.0543,319.3073,23.0093,13
D,Thursday,19:00,305.0,28.6967,4.0,6.3443,0.0146,0.0204,0.8972,0.116,313.5627,14.3196,13
D,Thursday,19:30,269.1818,30.9033,6.5455,5.0246,0.0255,0.0179,0.7896,0.1766,321.6882,16.3555,13
D,Thursday,20:00,244.9091,22.4363,6.0909,7.8972,0.0224,0.0325,0.801,0.16,315.0082,21.6248,13
D,Thursday,20:30,211.8182,16.8453,1.5455,7.4892,0.0074,0.0319,0.9088,0.1955,313.2418,26.2243,13
D,Thursday,21:00,168.3636,22.9829,3.6364,4.015,0.02,0.0229,0.8989,0.1037,321.2364,18.4889,13
D,Thursday,21:30,157.0,14.5516,0.7273,0.9278,0.0033,0.0053,0.9347,0.0808,307.7827,32.4681,13
D,Thursday,22:00,119.7273,16.2303,1.6364,3.8523,0.0115,0.0258,0.9444,0.1105,332.1527,30.4993,13
D,Thursday,22:30,97.0,9.9415,0.5455,0.5189,0.0057,0.0057,0.9926,0.0383,314.1082,30.3188,13
D,Thursday,23:00,73.3636,12.7787,0.0909,0.3812,0.001,0.0055,0.9977,0.0076,313.9155,40.4577,13
D,Thursday,23:30,58.7273,8.9775,0.2727,0.4818,0.0044,0.0082,1.0,0.005,318.1436,49.0908,13
D,Friday,00:00,40.6,7.8388,0.1,0.3954,0.0026,0.0124,1.0,0.0,325.12,42.3829,12
D,Friday,00:30,28.7,7.9194,0.0,0.3015,0.0,0.0084,1.0,0.0,302.327,59.2547,12
D,Friday,01:00,22.0,5.1874,0.1,0.9205,0.0046,0.0506,0.9909,0.2399,362.462,97.9733,12
D,Friday,01:30,16.1,3.7577,0.3,0.4936,0.0182,0.0395,0.9794,0.2722,315.592,82.2468,12
D,Friday,02:00,10.8,5.114,0.5,1.1677,0.03,0.0674,0.8942,0.1638,339.783,127.1964,12
D,Friday,02:30,8.7,3.9986,0.1,0.641,0.0077,0.0528,0.9328,0.1226,296.126,72.146,12
D,Friday,03:00,2.8,1.9927,0.3,0.4936,0.0617,0.1243,0.98,0.1557,356.733,247.366,12
D,Friday,03:30,1.0,1.5076,0.0,0.603,0.0,0.1206,1.0,0.0,117.884,363.3678,12
D,Friday,04:00,0.9,1.3922,0.0,0.3015,0.0,0.0754,1.0,0.0,128.667,229.3675,12
D,Friday,04:30,0.7778,1.7885,0.0,0.3162,0.0,0.0632,1.0,0.0791,192.8333,461.9759,11
D,Friday,05:00,0.7,4.0841,0.0,0.603,0.0,0.0431,1.0,0.0754,133.808,224.9906,12
D,Friday,05:30,1.2,2.5563,0.0,0.0,0.0,0.0,1.0,0.3015,162.205,182.7087,12
D,Friday,06:00,10.9,2.4885,0.1,0.3954,0.0067,0.0405,0.9347,0.0528,244.081,69.8662,12
D,Friday,06:30,24.4,6.0881,2.3,1.979,0.0875,0.0849,0.8085,0.1896,259.651,35.1929,12
D,Friday,07:00,42.6,10.2244,0.6,0.9779,0.0146,0.026,0.9399,0.0768,256.612,34.5328,12
D,Friday,07:30,70.1,13.5624,1.1,1.4308,0.0145,0.0213,0.9462,0.1602,281.308,22.8476,12
D,Friday,08:00,128.6,12.4108,1.4,1.3184,0.0103,0.01,0.9568,0.0439,266.201,19.7439,12
D,Friday,08:30,177.6,21.2909,3.1,5.661,0.0176,0.0365,0.89,0.1629,287.061,24.4334,12
D,Friday,09:00,244.8,28.8139,1.6,1.6657,0.0067,0.007,0.9434,0.0622,285.125,17.7169,12
D,Friday,09:30,306.9,26.2715,6.7,7.6769,0.0214,0.026,0.8403,0.1673,303.216,16.4574,12
D,Friday,10:00,368.3,39.5105,5.4,5.8614,0.0136,0.0146,0.8256,0.1485,299.717,19.9679,12
D,Friday,10:30,397.4,32.3839,8.8,9.6327,0.0223,0.0257,0.8137,0.1515,311.921,16.7951,12
D,Friday,11:00,422.4,35.2277,5.8,18.2315,0.0134,0.0372,0.8512,0.2301,312.666,18.0783,12
D,Friday,11:30,454.5,37.7516,8.8,7.7229,0.0194,0.0165,0.8252,0.1279,316.538,16.1962,12
D,Friday,12:00,458.3,55.8298,8.4,13.6499,0.0171,0.0246,0.8635,0.1891,310.071,10.0955,12
D,Friday,12:30,469.0,47.1554,5.3,4.8042,0.0112,0.0089,0.8604,0.1018,323.907,14.5613,12
D,Friday,13:00,462.1,20.6462,8.7,10.5014,0.019,0.0227,0.8557,0.1446,320.339,15.9074,12
D,Friday,13:30,477.5,43.6317,7.7,10.68,0.0157,0.0204,0.8421,0.1841,321.213,16.0111,12
D,Friday,14:00,492.4,32.8668,5.9,14.4251,0.0122,0.0289,0.8495,0.1504,315.958,14.7476,12
D,Friday,14:30,493.2,30.9772,14.3,18.1386,0.0284,0.0373,0.7156,0.2115,324.507,16.5054,12
D,Friday,15:00,490.7,47.7477,11.7,24.836,0.0259,0.0537,0.83,0.1784,327.891,17.858,12
D,Friday,15:30,481.6,57.3336,12.1,49.5813,0.0248,0.129,0.8012,0.165,320.515,13.3078,12
D,Friday,16:00,510.4,55.2652,5.6,43.1885,0.011,0.0712,0.874,0.2074,325.982,16.9237,12
D,Friday,16:30,482.5,36.8646,6.0,11.2128,0.0122,0.0219,0.9048,0.182,318.91,14.0673,12
D,Friday,17:00,441.8,28.0993,3.5,3.4772,0.0077,0.0079,0.9072,0.1037,333.352,13.6498,12
D,Friday,17:30,406.0,44.5737,6.3,9.9283,0.0155,0.0237,0.8603,0.1829,321.277,16.1914,12
D,Friday,18:00,366.7,40.9699,2.0,4.8617,0.0052,0.0109,0.9434,0.0931,315.503,10.2475,12
D,Friday,18:30,320.5,30.9354,3.5,4.9452,0.0106,0.0131,0.9107,0.1943,312.765,15.3017,12
D,Friday,19:00,285.0,38.6605,4.6,4.9701,0.0156,0.016,0.8616,0.14,318.112,16.8208,12
D,Friday,19:30,255.9,23.1645,6.2,8.537,0.024,0.0278,0.7752,0.1681,322.045,18.1002,12
D,Friday,20:00,215.3,16.6926,6.2,10.0656,0.0278,0.0448,0.8127,0.2314,315.168,19.9723,12
D,Friday,20:30,193.8,25.4056,2.3,6.1724,0.0112,0.0268,0.8681,0.198,306.485,24.2724,12
D,Friday,21:00,154.8,18.8267,8.6,13.2977,0.0571,0.075,0.7559,0.1659,325.434,41.1499,12
D,Friday,21:30,142.5,17.4747,6.0,5.6969,0.0407,0.0353,0.7728,0.2511,323.867,30.1964,12
D,Friday,22:00,110.4,17.058,0.9,2.9002,0.0085,0.0198,0.9282,0.1115,312.82,21.7899,12
D,Friday,22:30,89.7,14.9407,0.5,2.1106,0.0053,0.0225,0.9536,0.1141,302.125,37.6458,12
D,Friday,23:00,68.1,18.3811,0.2,0.6661,0.003,0.0071,0.9915,0.0198,298.193,27.6367,12
D,Friday,23:30,53.9,13.1056,0.0,0.603,0.0,0.0094,1.0,0.0049,302.107,35.3582,12
D,Saturday,00:00,39.0,8.6795,0.1818,2.5728,0.0045,0.0537,0.9895,0.0477,303.5409,43.3756,13
D,Saturday,00:30,25.4545,3.951,0.0909,0.6166,0.0035,0.0211,0.9968,0.0145,314.7873,58.2268,13
D,Saturday,01:00,21.5455,4.5021,0.0,0.2887,0.0,0.0126,1.0,0.0,322.0573,72.8277,13
D,Saturday,01:30,14.4545,4.8285,0.0909,0.6166,0.007,0.0306,1.0,0.012,308.9664,74.1737,13
D,Saturday,02:00,10.5455,4.3672,0.0909,0.3812,0.0053,0.0382,0.9407,0.1128,326.3791,98.5506,13
D,Saturday,02:30,5.8182,2.7944,0.0,0.0,0.0,0.0,0.9719,0.0763,329.9891,235.784,13
D,Saturday,03:00,2.2727,1.7137,0.0,0.2887,0.0,0.0481,1.0,0.0,374.2727,251.5777,13
D,Saturday,03:30,0.2727,0.4818,0.0,0.0,0.0,0.0,1.0,0.0,60.9091,113.5401,13
D,Saturday,04:00,0.2,0.4553,0.0,0.0,0.0,0.0,1.0,0.0,50.2,1432.8694,12
D,Saturday,04:30,0.3,0.6796,0.0,0.0,0.0,0.0,1.0,0.0,97.7,613.9063,12
D,Saturday,05:00,0.2727,0.6608,0.0,0.0,0.0,0.0,1.0,0.0,46.5,127.2596,13
D,Saturday,05:30,0.5455,0.8684,0.0,0.0,0.0,0.0,1.0,0.0,145.4245,306.5996,13
D,Saturday,06:00,7.7273,3.1582,0.0,0.866,0.0,0.1083,0.9769,0.0662,253.8245,65.2148,13
D,Saturday,06:30,12.8182,5.2316,0.5455,1.1888,0.0394,0.0735,0.8724,0.1156,293.2073,106.0298,13
D,Saturday,07:00,24.6364,4.2923,0.2727,0.6608,0.0115,0.0265,0.9544,0.0335,253.7182,39.6158,13
D,Saturday,07:30,39.0,5.5,0.6364,0.5068,0.0158,0.0133,0.9449,0.0891,284.0127,40.5373,13
D,Saturday,08:00,67.0,10.8858,0.2727,0.4818,0.0036,0.0067,0.9875,0.0178,278.6336,23.6183,13
D,Saturday,08:30,99.4545,16.4419,0.5455,1.4396,0.0057,0.0126,0.9793,0.0377,272.1782,21.233,13
D,Saturday,09:00,149.8182,18.8172,1.0,3.6401,0.0068,0.0191,0.977,0.0697,281.7573,21.8194,13
D,Saturday,09:30,183.8182,24.4973,2.6364,3.3416,0.014,0.0196,0.8663,0.1868,274.3091,12.5771,13
D,Saturday,10:00,219.1818,20.2282,2.7273,2.9007,0.0122,0.0124,0.8956,0.1557,289.2118,18.3564,13
D,Saturday,10:30,256.5455,16.6553,8.0,12.8647,0.031,0.0497,0.786,0.2132,291.0164,15.5478,13
D,Saturday,11:00,290.0909,28.9187,4.5455,5.1688,0.0149,0.0151,0.8561,0.148,300.0055,14.9249,13
D,Saturday,11:30,302.3636,29.1454,3.0,5.416,0.0099,0.0172,0.9178,0.158,301.5791,9.9295,13
D,Saturday,12:00,318.7273,22.6977,1.7273,2.685,0.0054,0.0082,0.9237,0.0992,307.9173,14.4281,13
D,Saturday,12:30,329.7273,27.3991,5.8182,10.402,0.0182,0.032,0.8693,0.1521,300.3945,12.2494,13
D,Saturday,13:00,327.4545,37.2067,5.4545,10.0471,0.0157,0.0298,0.8552,0.1858,309.3318,12.355,13
D,Saturday,13:30,330.3636,37.4037,6.6364,8.2278,0.0193,0.0226,0.8337,0.1504,304.7555,16.3375,13
D,Saturday,14:00,325.7273,26.9948,3.3636,3.905,0.0099,0.0121,0.8871,0.1541,302.1309,14.0252,13
D,Saturday,14:30,335.3636,29.2881,11.0,9.037,0.0318,0.0257,0.6949,0.1937,311.7755,16.0802,13
D,Saturday,15:00,321.2727,36.6574,3.9091,3.2824,0.0117,0.0095,0.8971,0.1375,295.7591,13.7577,13
D,Saturday,15:30,305.1818,26.1075,2.5455,2.983,0.0084,0.0087,0.9491,0.0497,295.8945,14.7483,13
D,Saturday,16:00,295.1818,23.7416,2.3636,2.9425,0.0079,0.0094,0.9532,0.0686,310.3609,17.6836,13
D,Saturday,16:30,271.1818,29.3927,1.2727,2.1242,0.0045,0.0077,0.9756,0.1076,303.1327,23.0476,13
D,Saturday,17:00,252.8182,21.7042,1.6364,1.2429,0.0065,0.005,0.9824,0.0403,305.0318,18.5124,13
D,Saturday,17:30,242.1818,32.379,0.6364,0.8568,0.0023,0.0031,0.9881,0.0243,306.8845,21.845,13
D,Saturday,18:00,226.4545,15.7606,0.8182,0.6894,0.0034,0.003,0.9841,0.0256,306.1845,16.191,13
D,Saturday,18:30,199.4545,21.4447,0.1818,0.895,0.0009,0.004,0.992,0.0317,322.88,23.1702,13
D,Saturday,19:00,191.9091,23.0208,0.8182,1.2605,0.0042,0.0062,0.9856,0.0252,316.3655,23.311,13
D,Saturday,19:30,168.8182,16.5849,0.4545,0.9752,0.0028,0.0054,0.9761,0.0433,320.56,17.4404,13
D,Saturday,20:00,144.3636,13.297,1.0,2.5495,0.0067,0.0151,0.9535,0.0947,303.8036,27.1684,13
D,Saturday,20:30,132.5455,15.1351,0.8182,1.6277,0.0057,0.0118,0.9602,0.0648,295.3245,21.2836,13
D,Saturday,21:00,113.4545,12.7566,2.5455,4.2458,0.0219,0.0346,0.8754,0.1191,302.1609,24.7425,13
D,Saturday,21:30,93.3636,11.9017,0.3636,0.8957,0.0038,0.0085,0.9564,0.0653,310.78,27.7158,13
D,Saturday,22:00,79.0,11.583,0.2727,0.6608,0.0037,0.0074,0.9891,0.016,292.9427,35.1763,13
D,Saturday,22:30,65.5455,9.5273,0.1818,0.6439,0.0028,0.0097,0.9932,0.0119,300.2273,35.7663,13
D,Saturday,23:00,56.0,8.544,0.0,0.2887,0.0,0.0052,1.0,0.0,299.5245,45.297,13
D,Saturday,23:30,44.0909,7.6565,0.2727,0.6608,0.0064,0.0162,1.0,0.0,281.4327,30.816,13
D,Sunday,00:00,34.1111,4.9679,0.1111,0.4113,0.0028,0.0113,0.9906,0.0208,273.5144,36.8261,11
D,Sunday,00:30,23.2222,5.4537,0.0,0.0,0.0,0.0,0.9963,0.0223,288.3356,80.0125,11
D,Sunday,01:00,17.8889,2.692,0.0,0.3162,0.0,0.0186,1.0,0.0,305.3944,78.8947,11
D,Sunday,01:30,13.3333,11.461,0.0,0.9487,0.0,0.0202,0.9949,0.0242,341.8289,118.9653,11
D,Sunday,02:00,10.0,7.6681,0.1111,0.4113,0.0035,0.0319,1.0,0.0632,321.2889,111.7896,11
D,Sunday,02:30,7.4444,3.3343,0.0,0.6325,0.0,0.2108,0.9815,0.0982,334.4556,272.439,11
D,Sunday,03:00,2.1111,1.6641,0.1111,0.4113,0.0278,0.1671,1.0,0.1054,317.7444,193.7332,11
D,Sunday,03:30,0.5556,0.8135,0.0,0.0,0.0,0.0,1.0,0.0,79.3889,134.5283,11
D,Sunday,04:00,0.125,0.6997,0.0,0.0,0.0,0.0,1.0,0.0,2.75,59.9839,10
D,Sunday,04:30,0.1111,0.4113,0.0,0.0,0.0,0.0,1.0,0.0,26.7778,126.7801,11
D,Sunday,05:00,0.625,0.9373,0.0,0.0,0.0,0.0,1.0,0.0,190.875,191.519,10
D,Sunday,05:30,0.3333,0.9603,0.0,0.0,0.0,0.0,1.0,0.0,71.3333,297.438,11
D,Sunday,06:00,4.4444,1.928,0.0,0.3162,0.0,0.0632,0.9111,0.1454,249.8811,136.3556,11
D,Sunday,06:30,8.8889,2.6775,0.1111,0.4113,0.0093,0.0491,0.9668,0.1058,275.0044,84.4465,11
D,Sunday,07:00,14.6667,5.1435,0.0,0.0,0.0,0.0,0.9669,0.0364,292.4233,72.8883,11
D,Sunday,07:30,27.8889,7.0594,0.2222,0.6903,0.007,0.024,0.9924,0.0239,289.0389,52.2409,11
D,Sunday,08:00,41.6667,8.6442,0.3333,0.6992,0.0075,0.0188,0.9831,0.0567,277.9789,34.5589,11
D,Sunday,08:30,57.8889,7.6305,0.0,0.3162,0.0,0.0057,0.9918,0.0374,299.8856,36.928,11
D,Sunday,09:00,85.8889,13.1847,0.5556,3.0615,0.0065,0.0316,0.9814,0.1109,290.3989,41.709,11
D,Sunday,09:30,102.5556,14.9185,0.3333,1.325,0.0031,0.011,0.985,0.1249,270.3133,18.9698,11
D,Sunday,10:00,116.6667,18.2233,1.4444,2.2175,0.0114,0.021,0.9637,0.0476,291.1067,33.7314,11
D,Sunday,10:30,148.0,19.4859,6.6667,6.1851,0.0412,0.0471,0.7183,0.2025,303.2489,26.6734,11
D,Sunday,11:00,162.4444,24.4712,2.1111,2.2638,0.0122,0.0149,0.9012,0.1107,291.1878,16.456,11
D,Sunday,11:30,171.0,28.2436,1.5556,1.6247,0.0087,0.0106,0.9714,0.073,298.7489,21.5028,11
D,Sunday,12:00,186.4444,17.4402,1.1111,3.4916,0.0055,0.0171,0.9648,0.1267,290.6267,14.8169,11
D,Sunday,12:30,185.6667,15.107,1.1111,0.9844,0.006,0.0052,0.9513,0.0584,290.5833,14.7934,11
D,Sunday,13:00,193.3333,23.52,2.7778,1.8345,0.0143,0.0088,0.9412,0.0852,298.59,13.3065,11
D,Sunday,13:30,202.6667,23.3949,1.8889,2.0527,0.0088,0.0093,0.9347,0.0916,299.3433,14.265,11
D,Sunday,14:00,198.4444,27.0345,0.8889,3.3153,0.0045,0.0138,0.969,0.0896,294.9767,18.7234,11
D,Sunday,14:30,207.2222,24.0162,2.2222,3.3614,0.0101,0.016,0.9365,0.1251,297.0122,19.7533,11
D,Sunday,15:00,198.7778,33.0451,0.2222,1.9232,0.0008,0.0097,0.9764,0.1353,306.7967,17.4072,11
D,Sunday,15:30,208.2222,16.5502,3.3333,3.7757,0.0159,0.0194,0.9141,0.128,297.3867,20.6151,11
D,Sunday,16:00,188.1111,21.4417,0.8889,1.9443,0.0047,0.01,0.9597,0.1148,311.0311,22.1513,11
D,Sunday,16:30,188.2222,26.9878,2.6667,3.6225,0.0129,0.018,0.921,0.1128,305.1289,15.0821,11
D,Sunday,17:00,183.4444,25.2983,0.5556,2.1923,0.0028,0.0103,0.9439,0.1739,308.6467,22.7011,11
D,Sunday,17:30,172.8889,27.5526,0.6667,1.325,0.004,0.007,0.9813,0.0574,304.4067,23.2109,11
D,Sunday,18:00,164.5556,18.9199,0.8889,1.1558,0.0057,0.0065,0.9869,0.0226,298.1711,21.3623,11
D,Sunday,18:30,154.6667,21.9337,0.4444,0.827,0.0027,0.006,0.9946,0.0157,298.8511,24.6645,11
D,Sunday,19:00,135.0,12.9112,0.2222,0.6903,0.0015,0.0053,0.9969,0.0115,298.2256,22.551,11
D,Sunday,19:30,136.2222,14.8237,0.3333,1.0593,0.0021,0.0078,0.9853,0.0336,314.3978,22.1469,11
D,Sunday,20:00,124.8889,12.1871,1.3333,2.6562,0.0104,0.0199,0.9634,0.0697,313.7367,25.3305,11
D,Sunday,20:30,110.2222,16.6099,0.4444,1.0465,0.0039,0.0084,0.994,0.0211,296.5411,35.3201,11
D,Sunday,21:00,89.2222,12.8261,0.6667,3.1234,0.0065,0.0338,0.987,0.1715,304.4822,32.4778,11
D,Sunday,21:30,78.3333,13.639,0.0,0.3162,0.0,0.0032,0.9741,0.1266,310.2422,27.6719,11
D,Sunday,22:00,70.8889,11.3457,0.6667,1.0904,0.01,0.0151,0.9877,0.044,315.0311,43.5969,11
D,Sunday,22:30,60.4444,8.2849,0.4444,0.5223,0.0069,0.0089,0.995,0.0169,303.5411,37.771,11
D,Sunday,23:00,48.4444,8.9378,0.2222,0.4701,0.0041,0.0094,0.9983,0.0146,307.0256,41.2876,11
D,Sunday,23:30,44.1111,14.0116,0.3333,0.83,0.0106,0.0274,0.9982,0.0102,326.89,50.6312,11
