group,day_of_month,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
A,25,09:30,134.0,85.4751,0.0,1.4142,0.0,0.0105,0.9167,0.0599,273.98,56.74,3
A,25,10:00,165.0,101.1262,0.0,2.8284,0.0,0.0171,0.9835,0.1907,289.76,63.7309,3
A,25,10:30,192.0,121.2126,0.0,0.0,0.0,0.0,0.9844,0.0114,290.64,16.984,3
A,25,11:00,192.0,125.2138,0.0,0.0,0.0,0.0,1.0,0.0,280.59,30.5341,3
A,25,11:30,196.0,122.1167,1.0,1.0,0.0042,0.0052,0.9205,0.0662,301.99,14.9409,3
A,25,12:00,224.0,137.3608,0.0,2.1213,0.0,0.0091,0.9821,0.0154,292.7,21.0406,3
A,25,12:30,237.0,123.7942,0.0,6.364,0.0,0.0263,0.9916,0.1702,326.92,5.1107,3
A,25,13:00,194.0,92.5905,3.0,3.5355,0.0155,0.015,0.9581,0.1345,315.06,51.74,3
A,25,13:30,214.0,102.3059,0.0,2.1213,0.0,0.0099,0.9384,0.0344,327.2,20.1281,3
A,25,14:00,224.0,96.0417,0.0,1.4142,0.0,0.0055,0.9348,0.1127,305.04,10.6605,3
A,25,14:30,221.0,100.1249,0.0,2.8284,0.0,0.0128,0.9637,0.043,323.68,10.1219,3
A,25,15:00,225.0,101.3163,1.0,1.5811,0.0043,0.0071,0.9099,0.0672,318.9,14.6035,3
A,25,15:30,244.0,128.0176,2.0,3.6056,0.0159,0.0103,0.8257,0.1148,302.05,59.2938,3
A,25,16:00,217.0,100.0,1.0,0.7071,0.0042,0.003,0.9534,0.027,306.23,35.3977,3
A,25,16:30,197.0,97.6371,0.0,1.4142,0.0,0.0072,0.9949,0.0096,295.65,38.9997,3
A,25,17:00,171.0,75.213,0.0,0.7071,0.0,0.0037,1.0,0.0832,316.26,8.9392,3
A,25,17:30,176.0,79.511,5.0,4.5277,0.0269,0.0256,0.8895,0.1023,303.96,27.9918,3
A,25,18:00,148.0,74.4043,5.0,3.5355,0.0305,0.0217,0.8616,0.1364,326.27,51.7779,3
A,25,18:30,123.0,67.2644,0.0,1.4142,0.0,0.0115,0.986,0.0611,277.5,27.0107,3
A,25,19:00,93.0,48.1664,0.0,0.7071,0.0,0.0073,0.9785,0.1038,319.99,62.4361,3
A,25,19:30,57.0,25.7391,1.0,1.0,0.0149,0.0177,1.0,0.0429,332.49,79.3503,3
A,25,20:00,41.0,9.6177,0.0,0.7071,0.0,0.0173,0.9643,0.0375,315.5,86.1721,3
A,25,20:30,33.0,9.8234,0.0,0.7071,0.0,0.0337,0.95,0.0361,291.1,91.1978,3
A,25,21:00,23.0,13.5831,0.0,0.7071,0.0,0.0308,0.8947,0.114,304.39,62.4809,3
A,25,21:30,22.0,4.3012,0.0,0.0,0.0,0.0,1.0,0.0337,300.41,22.7458,3
A,25,22:00,15.0,6.9642,0.0,0.0,0.0,0.0,1.0,0.0589,328.08,53.5396,3
A,25,22:30,14.0,5.5227,3.0,2.1213,0.1579,0.1186,0.75,0.1512,304.31,112.4613,3
A,25,23:00,13.0,3.8079,0.0,4.9497,0.0,0.33,1.0,0.6187,344.85,157.2645,3
A,25,23:30,8.0,2.9155,0.0,2.1213,0.0,0.1768,0.6667,0.2375,396.0,51.1639,3
A,26,00:00,5.0,2.8284,0.0,0.0,0.0,0.0,1.0,0.0,214.62,152.6644,2
A,26,00:30,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.33,0.0,1
A,26,01:00,2.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,307.165,12.4946,2
A,26,01:30,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,433.75,399.1618,2
A,26,02:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,1
A,26,02:30,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,480.665,71.6511,2
A,26,03:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,177.0,0.0,1
A,26,04:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,1
A,26,04:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,235.5,75.6604,2
A,26,05:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.0,1
A,26,05:30,2.5,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,252.375,172.0037,2
A,26,06:00,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.5,0.0,1
A,26,06:30,4.0,2.8284,0.5,0.7071,0.0834,0.1179,0.7,0.4243,311.65,87.4691,2
A,26,07:00,10.0,4.2426,1.0,1.4142,0.0769,0.1088,0.6363,0.5143,200.525,10.7692,2
A,26,07:30,11.5,6.364,0.5,0.7071,0.0714,0.101,0.9062,0.1326,258.875,70.1803,2
A,26,08:00,28.5,7.7782,0.0,0.0,0.0,0.0,1.0,0.0,258.37,6.5478,2
A,26,08:30,52.0,16.9706,0.0,0.0,0.0,0.0,0.9922,0.011,277.535,31.3178,2
A,26,09:00,84.5,34.6482,0.0,0.0,0.0,0.0,0.9863,0.0194,283.74,51.5764,2
A,26,09:30,99.0,38.1838,0.0,0.0,0.0,0.0,0.9851,0.0014,287.075,29.5641,2
A,26,10:00,122.0,59.397,0.0,0.0,0.0,0.0,0.9381,0.0185,332.045,8.7469,2
A,26,10:30,146.0,50.9117,0.5,0.7071,0.0046,0.0064,0.9679,0.0454,296.21,13.7603,2
A,26,11:00,192.5,50.2046,1.0,1.4142,0.0063,0.009,0.9182,0.1032,300.455,20.2586,2
A,26,11:30,189.0,59.397,1.0,1.4142,0.0068,0.0096,0.9788,0.0006,279.84,3.38,2
A,26,12:00,174.5,26.163,3.5,4.9497,0.0225,0.0317,0.8699,0.1766,299.405,27.0468,2
A,26,12:30,200.5,20.5061,3.5,0.7071,0.0177,0.0053,0.7084,0.2791,304.875,7.5024,2
A,26,13:00,181.0,38.1838,2.0,1.4142,0.0105,0.0056,0.9194,0.0862,341.675,25.0528,2
A,26,13:30,205.5,34.6482,1.5,2.1213,0.0065,0.0092,0.989,0.0156,318.77,8.3297,2
A,26,14:00,193.0,56.5685,1.0,1.4142,0.0043,0.0061,0.9091,0.1101,311.95,1.5698,2
A,26,14:30,164.5,48.7904,0.0,0.0,0.0,0.0,0.9784,0.0021,332.305,27.0893,2
A,26,15:00,186.0,35.3553,0.5,0.7071,0.0023,0.0033,0.9747,0.0021,321.72,14.4533,2
A,26,15:30,185.5,14.8492,2.0,2.8284,0.0102,0.0144,0.9579,0.0375,304.35,6.7317,2
A,26,16:00,182.0,41.0122,0.5,0.7071,0.0033,0.0046,0.9579,0.0075,315.94,5.6286,2
A,26,16:30,178.0,86.267,0.0,0.0,0.0,0.0,0.9964,0.0052,313.11,11.1723,2
A,26,17:00,166.5,50.2046,2.5,3.5355,0.0191,0.027,0.873,0.1796,305.935,27.9661,2
A,26,17:30,125.0,45.2548,0.0,0.0,0.0,0.0,0.9731,0.038,316.145,3.0476,2
A,26,18:00,120.0,24.0416,1.0,1.4142,0.0097,0.0137,0.9135,0.1017,313.295,41.6415,2
A,26,18:30,101.0,28.2843,0.0,0.0,0.0,0.0,0.9753,0.0349,314.875,40.8071,2
A,26,19:00,74.5,10.6066,0.0,0.0,0.0,0.0,0.9641,0.0336,297.12,14.227,2
A,26,19:30,54.0,1.4142,0.5,0.7071,0.0091,0.0129,0.9059,0.107,335.85,58.5626,2
A,26,20:00,55.0,8.4853,0.0,0.0,0.0,0.0,0.8549,0.1124,335.93,36.119,2
A,26,20:30,30.5,10.6066,0.0,0.0,0.0,0.0,1.0,0.0,259.565,5.2255,2
A,26,21:00,21.0,14.1421,0.5,0.7071,0.0162,0.0228,0.9546,0.0643,296.705,47.9913,2
A,26,21:30,25.0,7.0711,0.0,0.0,0.0,0.0,0.9083,0.0825,309.335,10.2318,2
A,26,22:00,24.0,16.9706,3.5,4.9497,0.0972,0.1375,0.6752,0.2235,358.11,15.3584,2
A,26,22:30,14.0,8.4853,2.5,3.5355,0.125,0.1768,0.6041,0.383,310.53,0.8485,2
A,26,23:00,4.5,0.7071,0.0,0.0,0.0,0.0,0.55,0.0707,366.9,123.178,2
A,26,23:30,7.0,1.4142,0.0,0.0,0.0,0.0,0.8541,0.0295,293.125,132.4057,2
A,27,00:00,4.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,387.25,203.4712,3
A,27,00:30,3.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.2357,261.4,226.8859,3
A,27,01:00,1.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,302.0,164.4259,3
A,27,01:30,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,422.5,268.0664,3
A,27,02:00,2.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,161.0,59.3138,3
A,27,02:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.5,475.8829,2
A,27,03:00,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128.33,0.0,1
A,27,04:00,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,235.0,207.7466,3
A,27,04:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,381.0,63.6396,2
A,27,05:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,327.5,0.0,1
A,27,05:30,3.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,196.0,158.2921,3
A,27,06:00,3.0,1.0,0.0,0.7071,0.0,0.3536,1.0,0.7071,138.0,112.8007,3
A,27,06:30,3.0,1.0,1.0,1.5811,0.5,0.5,1.0,0.7071,217.25,82.5973,3
A,27,07:00,6.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.6285,290.83,11.0006,3
A,27,07:30,9.0,4.7434,0.0,0.7071,0.0,0.0786,0.9333,0.31,540.25,183.8124,3
A,27,08:00,30.0,14.089,0.0,0.0,0.0,0.0,0.9167,0.0781,275.23,17.6091,3
A,27,08:30,76.0,42.19,1.0,0.7071,0.0222,0.0245,0.7727,0.1631,273.33,32.342,3
A,27,09:00,109.0,67.9154,0.0,0.0,0.0,0.0,0.9908,0.0735,302.2,69.3395,3
A,27,09:30,141.0,92.1303,0.0,0.7071,0.0,0.005,0.9613,0.0513,305.46,18.3787,3
A,27,10:00,160.0,96.0469,0.0,0.0,0.0,0.0,0.96,0.0406,318.09,21.7496,3
A,27,10:30,184.0,110.4762,0.0,2.8284,0.0,0.0153,0.987,0.0661,350.56,23.6323,3
A,27,11:00,190.0,116.8118,2.0,1.5811,0.0105,0.0077,0.9866,0.1038,318.69,22.5322,3
A,27,11:30,205.0,123.4585,0.0,3.5355,0.0,0.0151,0.9957,0.0079,306.44,32.015,3
A,27,12:00,228.0,125.5488,1.0,0.7071,0.0039,0.0028,0.9736,0.0509,310.52,36.7794,3
A,27,12:30,227.0,116.3035,0.0,2.8284,0.0,0.0114,0.9824,0.0923,306.37,30.8206,3
A,27,13:00,215.0,100.551,2.0,3.1623,0.0082,0.0151,0.9342,0.0525,305.16,6.0235,3
A,27,13:30,215.0,104.7402,0.0,2.1213,0.0,0.0099,0.942,0.1378,336.26,42.3205,3
A,27,14:00,228.0,101.951,0.0,2.1213,0.0,0.0074,0.9561,0.0445,312.95,40.6413,3
A,27,14:30,242.0,123.7134,5.0,3.6056,0.0207,0.0146,0.7426,0.1526,329.42,30.6053,3
A,27,15:00,214.0,90.5539,2.0,2.1213,0.0203,0.0079,0.9046,0.1179,305.45,41.0025,3
A,27,15:30,217.0,91.5341,5.0,2.9155,0.023,0.0504,0.6178,0.0891,337.6,3.6047,3
A,27,16:00,229.0,103.0073,0.0,0.0,0.0,0.0,0.9524,0.0133,319.6,46.0807,3
A,27,16:30,213.0,104.0192,1.0,0.0,0.0047,0.0072,0.9811,0.1152,331.48,50.5418,3
A,27,17:00,137.0,73.9899,0.0,0.0,0.0,0.0,0.9901,0.0702,329.53,18.4744,3
A,27,17:30,168.0,74.8131,0.0,0.7071,0.0,0.0039,0.9365,0.0375,322.3,18.9107,3
A,27,18:00,140.0,72.9555,0.0,2.8284,0.0,0.0202,0.9863,0.0896,309.65,20.7819,3
A,27,18:30,122.0,62.1691,0.0,0.0,0.0,0.0,0.959,0.1334,341.55,26.4503,3
A,27,19:00,79.0,36.2491,1.0,0.7071,0.0127,0.0165,0.9794,0.0564,338.76,12.0707,3
A,27,19:30,56.0,11.8533,0.0,0.0,0.0,0.0,1.0,0.0354,266.38,77.6516,3
A,27,20:00,57.0,26.6271,1.0,1.5811,0.0175,0.0242,0.9,0.0656,321.36,67.4041,3
A,27,20:30,33.0,18.5607,0.0,5.6569,0.0,0.0975,1.0,0.2828,314.76,23.8083,3
A,27,21:00,23.0,10.7005,0.0,1.4142,0.0,0.0615,0.9048,0.2046,349.76,87.25,3
A,27,21:30,17.0,6.9642,0.0,0.0,0.0,0.0,0.8824,0.1154,368.46,117.1623,3
A,27,22:00,19.0,2.2361,0.0,0.0,0.0,0.0,0.875,0.0804,304.94,107.4685,3
A,27,22:30,11.0,5.5227,1.0,3.5355,0.1667,0.2785,0.6875,0.1008,302.0,154.5539,3
A,27,23:00,8.0,7.1063,0.0,2.1213,0.0,0.1179,0.625,0.3998,254.63,42.8843,3
A,27,23:30,9.0,3.6056,0.0,0.0,0.0,0.0,0.7,0.255,390.56,197.6395,3
A,28,00:00,3.0,3.6056,0.0,0.7071,0.0,0.0884,1.0,0.0,258.0,89.9444,3
A,28,00:30,3.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,299.67,223.8799,3
A,28,01:00,3.0,2.1213,0.0,0.7071,0.0,0.2357,1.0,0.3536,578.17,298.2949,3
A,28,01:30,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,802.165,362.272,2
A,28,02:00,1.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,366.0,210.9846,3
A,28,02:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,380.0,42.4264,2
A,28,03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
A,28,03:30,1.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,227.0,150.2216,3
A,28,04:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,1
A,28,04:30,3.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,157.0,32.232,3
A,28,05:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,388.0,0.0,1
A,28,05:30,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,181.0,244.7305,3
A,28,06:00,2.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,403.665,116.906,2
A,28,06:30,2.0,0.7071,0.0,0.7071,0.0,0.3536,0.3333,0.2635,275.0,56.4904,3
A,28,07:00,7.0,1.5811,0.0,0.7071,0.0,0.1414,0.7143,0.544,294.5,84.3888,3
A,28,07:30,7.0,2.9155,1.0,1.0,0.0909,0.152,0.4,0.5099,308.67,38.3543,3
A,28,08:00,46.0,15.6525,0.0,0.7071,0.0,0.0134,0.8846,0.0875,230.02,14.845,3
A,28,08:30,70.0,23.6326,0.0,0.7071,0.0,0.0074,0.8714,0.0642,286.82,41.032,3
A,28,09:00,118.0,42.0119,0.0,0.7071,0.0,0.006,0.9829,0.0516,294.2,25.9337,3
A,28,09:30,151.0,66.577,1.0,1.4142,0.0156,0.0079,0.9662,0.0248,286.92,39.1211,3
A,28,10:00,188.0,73.9358,1.0,1.0,0.0053,0.0049,0.9786,0.1969,301.9,18.7209,3
A,28,10:30,209.0,65.8635,0.0,0.7071,0.0,0.0034,0.9571,0.0071,299.48,13.4516,3
A,28,11:00,222.0,67.8012,0.0,0.7071,0.0,0.0032,0.991,0.055,338.8,34.6305,3
A,28,11:30,233.0,52.4976,0.0,4.2426,0.0,0.0267,0.9828,0.1822,310.59,36.6078,3
A,28,12:00,226.0,69.3109,0.0,3.5355,0.0,0.0156,0.9531,0.0282,336.66,17.2774,3
A,28,12:30,222.0,40.1622,0.0,5.6569,0.0,0.0331,0.8543,0.2694,344.13,11.6404,3
A,28,13:00,222.0,45.5247,0.0,0.7071,0.0,0.0031,0.9241,0.0455,308.66,24.9029,3
A,28,13:30,226.0,60.2163,0.0,0.0,0.0,0.0,0.993,0.0481,351.67,26.474,3
A,28,14:00,194.0,43.5718,0.0,1.4142,0.0,0.0095,0.9948,0.0257,315.04,28.3387,3
A,28,14:30,213.0,45.1054,0.0,0.0,0.0,0.0,0.991,0.0274,305.74,17.3861,3
A,28,15:00,213.0,58.3095,0.0,0.0,0.0,0.0,0.9906,0.0414,326.3,2.9906,3
A,28,15:30,233.0,80.6133,1.0,3.6056,0.0043,0.0137,0.9655,0.1509,324.06,32.0107,3
A,28,16:00,223.0,69.1158,1.0,0.7071,0.0041,0.0029,0.9918,0.055,339.47,28.5424,3
A,28,16:30,203.0,60.8975,0.0,0.0,0.0,0.0,1.0,0.0064,328.59,39.2278,3
A,28,17:00,195.0,56.6789,1.0,21.225,0.0087,0.1065,0.9035,0.2594,337.11,14.7505,3
A,28,17:30,184.0,53.7122,11.0,9.2195,0.0978,0.0692,0.68,0.2891,311.26,67.6098,3
A,28,18:00,156.0,47.4131,0.0,0.7071,0.0,0.0077,0.9602,0.1517,316.48,30.6515,3
A,28,18:30,124.0,33.8009,0.0,0.7071,0.0,0.0091,0.961,0.0497,346.99,12.906,3
A,28,19:00,73.0,12.0416,0.0,0.0,0.0,0.0,0.9863,0.0375,314.47,19.5165,3
A,28,19:30,57.0,7.1063,0.0,0.0,0.0,0.0,0.9649,0.0321,318.53,42.0284,3
A,28,20:00,45.0,19.0394,0.0,1.4142,0.0,0.0257,0.95,0.0472,308.47,21.3335,3
A,28,20:30,35.0,7.7782,0.0,4.2426,0.0,0.1212,0.8478,0.214,280.91,69.136,3
A,28,21:00,24.0,8.6023,1.0,0.7071,0.0417,0.0362,0.8857,0.2698,411.43,41.2483,3
A,28,21:30,32.0,17.6777,0.0,2.8284,0.0,0.0884,1.0,0.1263,273.28,33.2312,3
A,28,22:00,15.0,6.0415,0.0,0.0,0.0,0.0,0.9333,0.5609,407.14,41.0289,3
A,28,22:30,15.0,5.0,2.0,2.2361,0.1333,0.1268,0.5714,0.1411,331.0,34.5605,3
A,28,23:00,10.0,0.7071,2.0,1.4142,0.2,0.1414,0.5,0.5,258.75,105.4134,3
A,28,23:30,4.0,5.6569,0.0,0.0,0.0,0.0,1.0,0.1768,244.17,20.6161,3
A,29,00:00,6.0,1.4142,0.0,0.7071,0.0,0.1179,1.0,0.2828,333.0,135.9154,3
A,29,00:30,3.0,1.4142,0.0,1.4142,0.0,0.2828,1.0,0.7071,427.33,118.4051,3
A,29,01:00,2.0,1.4142,0.0,0.7071,0.0,0.3536,1.0,0.0,290.75,201.1083,3
A,29,01:30,2.0,1.4142,0.0,0.7071,0.0,0.1768,1.0,0.4714,286.67,236.8713,3
A,29,02:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,572.0,560.0286,2
A,29,02:30,0.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,38.0,53.7401,2
A,29,03:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0,1
A,29,03:30,2.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,213.165,24.275,2
A,29,04:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,461.0,164.0549,3
A,29,04:30,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,221.835,108.6611,2
A,29,05:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.0,1
A,29,05:30,2.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,109.5,207.8837,3
A,29,06:00,3.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,206.0,174.8992,3
A,29,06:30,2.0,2.9155,0.0,0.7071,0.0,0.3536,1.0,0.1179,225.0,54.3058,3
A,29,07:00,7.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.101,211.0,64.4253,3
A,29,07:30,8.0,5.099,0.0,0.0,0.0,0.0,0.8571,0.1927,283.57,170.1417,3
A,29,08:00,33.0,16.4924,0.0,0.7071,0.0,0.0157,0.9697,0.0936,247.69,59.9544,3
A,29,08:30,66.0,38.0132,1.0,3.6056,0.0152,0.0418,0.7846,0.1602,305.92,6.9676,3
A,29,09:00,101.0,64.2067,1.0,0.7071,0.0079,0.0058,0.9841,0.1589,311.82,84.8218,3
A,29,09:30,128.0,68.6222,0.0,0.0,0.0,0.0,0.9766,0.0314,314.53,17.4142,3
A,29,10:00,158.0,98.9975,0.0,0.0,0.0,0.0,0.9873,0.0198,310.04,14.5678,3
A,29,10:30,185.0,106.8878,0.0,0.7071,0.0,0.0037,1.0,0.0074,307.96,60.1596,3
A,29,11:00,188.0,111.9464,0.0,0.7071,0.0,0.0036,1.0,0.0037,313.66,52.5693,3
A,29,11:30,170.0,111.6154,0.0,0.0,0.0,0.0,0.9882,0.0109,315.8,39.8066,3
A,29,12:00,203.0,115.8016,0.0,0.0,0.0,0.0,0.9956,0.0031,329.73,25.7716,3
A,29,12:30,184.0,92.3066,0.0,0.0,0.0,0.0,0.9946,0.0049,311.3,18.7492,3
A,29,13:00,220.0,110.3109,0.0,4.9497,0.0,0.0224,0.8438,0.1266,312.35,45.0739,3
A,29,13:30,189.0,76.0066,0.0,1.4142,0.0,0.0168,0.9575,0.1187,321.9,59.7657,3
A,29,14:00,200.0,92.6499,0.0,0.7071,0.0,0.0098,0.9737,0.102,321.25,19.9804,3
A,29,14:30,205.0,99.7221,0.0,1.4142,0.0,0.0218,0.9775,0.0856,332.33,21.6705,3
A,29,15:00,225.0,108.074,0.0,2.1213,0.0,0.0088,0.9822,0.0439,314.95,39.5805,3
A,29,15:30,211.0,89.3588,1.0,1.0,0.0047,0.0132,0.8524,0.1039,314.94,3.5123,3
A,29,16:00,184.0,99.4309,0.0,7.7782,0.0,0.0297,0.9851,0.3164,309.88,51.8322,3
A,29,16:30,201.0,94.1833,0.0,0.7071,0.0,0.0035,0.995,0.052,333.73,48.6861,3
A,29,17:00,183.0,87.3212,0.0,1.4142,0.0,0.0073,1.0,0.0737,314.41,42.2001,3
A,29,17:30,156.0,74.2462,0.0,1.4142,0.0,0.0091,0.987,0.055,333.51,53.6885,3
A,29,18:00,134.0,74.4614,0.0,2.1213,0.0,0.0149,0.9925,0.056,329.12,26.4727,3
A,29,18:30,121.0,64.405,0.0,1.4142,0.0,0.0117,0.9917,0.1282,288.58,27.5636,3
A,29,19:00,66.0,31.6623,0.0,0.0,0.0,0.0,0.9848,0.0713,294.18,36.5004,3
A,29,19:30,62.0,25.5441,0.0,0.0,0.0,0.0,0.9516,0.0361,332.84,23.4596,3
A,29,20:00,47.0,12.1037,1.0,0.7071,0.0179,0.0167,0.9592,0.0715,309.55,41.0565,3
A,29,20:30,38.0,18.0,0.5,0.5,0.0096,0.009,0.9636,0.0286,285.15,23.649,3
A,29,21:00,21.0,10.2956,0.0,0.3536,0.0,0.0093,0.9429,0.0404,294.49,50.1109,3
A,29,21:30,20.0,16.2788,0.0,2.1213,0.0,0.0544,1.0,0.0786,273.2,59.8898,3
A,29,22:00,14.0,9.8234,0.0,0.0,0.0,0.0,1.0,0.0,335.93,85.4574,3
A,29,22:30,14.0,6.3246,1.0,5.7009,0.1667,0.2635,0.4444,0.1438,369.4,133.1927,3
A,29,23:00,6.0,9.434,0.0,2.1213,0.0,0.1117,1.0,0.6629,440.25,126.524,3
A,29,23:30,7.0,5.3852,0.0,0.0,0.0,0.0,0.6429,0.0911,286.29,84.4473,3
A,30,00:00,6.5,4.9497,0.0,0.0,0.0,0.0,0.85,0.2121,327.965,153.6331,2
A,30,00:30,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,365.5,278.7866,3
A,30,01:00,1.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,446.0,286.2766,3
A,30,01:30,0.0,2.8284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,357.6193,3
A,30,02:00,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,534.33,395.9798,2
A,30,02:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,0.0,1
A,30,03:00,0.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0818,3
A,30,03:30,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,292.0,83.8287,3
A,30,04:00,1.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,199.33,64.3225,3
A,30,04:30,2.5,0.7071,0.0,0.0,0.0,0.0,0.75,0.3536,238.75,26.5165,2
A,30,05:00,2.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.0,228.0,77.9236,3
A,30,05:30,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,232.0,61.1824,3
A,30,06:00,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,146.0,33.1436,3
A,30,06:30,6.0,1.5811,0.0,1.4142,0.0,0.202,0.6667,0.1976,234.0,174.4922,3
A,30,07:00,10.0,1.4142,2.0,1.4142,0.1667,0.1202,0.5,0.2915,223.5,16.792,3
A,30,07:30,17.0,5.5227,1.0,1.4142,0.0588,0.1515,0.619,0.3752,250.75,54.7977,3
A,30,08:00,40.0,4.5277,1.0,0.0,0.025,0.0028,0.8571,0.1184,276.92,18.592,3
A,30,08:30,70.0,22.8473,1.0,6.4031,0.0172,0.0598,0.9429,0.5182,267.2,16.4663,3
A,30,09:00,122.0,11.5109,1.0,4.3012,0.0072,0.0359,0.8686,0.2565,333.17,18.0607,3
A,30,09:30,158.0,8.6313,0.0,7.0711,0.0,0.0448,0.9821,0.2358,302.49,37.128,3
A,30,10:00,202.0,21.225,2.0,2.5495,0.0099,0.0126,0.936,0.0963,314.38,18.0706,3
A,30,10:30,208.0,33.6155,5.0,2.5495,0.0198,0.0118,0.749,0.1409,326.74,11.2332,3
A,30,11:00,225.0,15.7003,1.0,0.7071,0.0041,0.0029,0.9717,0.0839,328.01,22.188,3
A,30,11:30,226.0,19.2354,0.0,2.1213,0.0,0.0094,0.9758,0.0133,345.72,30.5852,3
A,30,12:00,237.0,33.0151,1.0,3.6056,0.0052,0.0147,0.9789,0.1444,317.12,48.2807,3
A,30,12:30,236.0,14.7139,2.0,1.5811,0.0079,0.0065,0.8685,0.0962,302.67,12.8197,3
A,30,13:00,238.0,17.4642,0.0,0.7071,0.0,0.0033,0.9813,0.0098,323.01,18.2008,3
A,30,13:30,243.0,28.2312,0.0,2.1213,0.0,0.0082,0.9794,0.0701,327.12,10.5648,3
A,30,14:00,228.0,24.1868,0.0,7.7782,0.0,0.0298,0.9912,0.2343,307.77,14.3694,3
A,30,14:30,225.0,43.2261,0.0,12.0208,0.0,0.042,0.9867,0.3692,315.88,20.1701,3
A,30,15:00,264.0,47.2017,0.0,12.7279,0.0,0.0465,0.9545,0.2156,314.51,19.3671,3
A,30,15:30,253.0,33.5336,0.0,4.2426,0.0,0.0156,0.9952,0.1635,325.72,3.0017,3
A,30,16:00,236.0,21.9317,0.0,0.7071,0.0,0.003,1.0,0.024,338.96,15.4599,3
A,30,16:30,226.0,26.4764,2.0,1.5811,0.0081,0.0068,0.9686,0.0232,331.06,27.0061,3
A,30,17:00,193.0,7.3824,0.0,0.7071,0.0,0.0036,0.9948,0.0364,333.78,26.5545,3
A,30,17:30,176.0,42.1545,0.0,1.4142,0.0,0.0081,0.9368,0.1039,313.41,12.3697,3
A,30,18:00,149.0,1.5811,0.0,1.4142,0.0,0.0095,0.9252,0.0685,325.76,24.7746,3
