group,Date,day_of_week,interval,interval_abd
B,2025-08-13,Wednesday,07:00,0.0
B,2025-08-13,Wednesday,07:30,0.017054
B,2025-08-13,Wednesday,08:00,0.00121
B,2025-08-13,Wednesday,08:30,0.0016
B,2025-08-13,Wednesday,09:00,0.000546
B,2025-08-13,Wednesday,09:30,0.00082
B,2025-08-13,Wednesday,10:00,0.001717
B,2025-08-13,Wednesday,10:30,0.008937
B,2025-08-13,Wednesday,11:00,0.0064
B,2025-08-13,Wednesday,11:30,0.007961
B,2025-08-13,Wednesday,12:00,0.001561
B,2025-08-13,Wednesday,12:30,0.002654
B,2025-08-13,Wednesday,13:00,0.002771
B,2025-08-13,Wednesday,13:30,0.001639
B,2025-08-13,Wednesday,14:00,0.001795
B,2025-08-13,Wednesday,14:30,0.004566
B,2025-08-13,Wednesday,15:00,0.000663
B,2025-08-13,Wednesday,15:30,0.000663
B,2025-08-13,Wednesday,16:00,0.000937
B,2025-08-13,Wednesday,16:30,0.001912
B,2025-08-13,Wednesday,17:00,0.001093
B,2025-08-13,Wednesday,17:30,0.001366
B,2025-08-13,Wednesday,18:00,0.004839
B,2025-08-13,Wednesday,18:30,0.00242
B,2025-08-13,Wednesday,19:00,0.001717
B,2025-08-13,Wednesday,19:30,0.00242
B,2025-08-13,Wednesday,20:00,0.002459
B,2025-08-13,Wednesday,20:30,0.002927
B,2025-08-13,Wednesday,21:00,0.003005
B,2025-08-13,Wednesday,21:30,0.001522
B,2025-08-13,Wednesday,22:00,0.0
B,2025-08-13,Wednesday,22:30,0.002263
B,2025-08-13,Wednesday,23:00,0.005151
B,2025-08-13,Wednesday,23:30,0.003434
B,2025-08-14,Thursday,00:00,0.020478
B,2025-08-14,Thursday,00:30,0.007828
B,2025-08-14,Thursday,01:00,0.014216
B,2025-08-14,Thursday,01:30,0.0
B,2025-08-14,Thursday,02:00,0.0
B,2025-08-14,Thursday,02:30,0.0
B,2025-08-14,Thursday,03:00,0.0
B,2025-08-14,Thursday,03:30,0.0
B,2025-08-14,Thursday,04:00,0.0
B,2025-08-14,Thursday,04:30,0.0
B,2025-08-14,Thursday,05:00,0.0
B,2025-08-14,Thursday,05:30,0.0
B,2025-08-14,Thursday,06:00,0.0
B,2025-08-14,Thursday,06:30,0.091932
B,2025-08-14,Thursday,07:00,0.005824
B,2025-08-14,Thursday,07:30,0.015969
B,2025-08-14,Thursday,08:00,0.002004
B,2025-08-14,Thursday,08:30,0.003131
B,2025-08-14,Thursday,09:00,0.001816
B,2025-08-14,Thursday,09:30,0.002129
B,2025-08-14,Thursday,10:00,0.0
B,2025-08-14,Thursday,10:30,0.002129
B,2025-08-14,Thursday,11:00,0.003006
B,2025-08-14,Thursday,11:30,0.005636
B,2025-08-14,Thursday,12:00,0.003695
B,2025-08-14,Thursday,12:30,0.004384
B,2025-08-14,Thursday,13:00,0.004384
B,2025-08-14,Thursday,13:30,0.010396
B,2025-08-14,Thursday,14:00,0.002442
B,2025-08-14,Thursday,14:30,0.004446
B,2025-08-14,Thursday,15:00,0.000877
B,2025-08-14,Thursday,15:30,0.007139
B,2025-08-14,Thursday,16:00,0.00144
B,2025-08-14,Thursday,16:30,0.001628
B,2025-08-14,Thursday,17:00,0.000564
B,2025-08-14,Thursday,17:30,0.001378
B,2025-08-14,Thursday,18:00,0.002067
B,2025-08-14,Thursday,18:30,0.006638
B,2025-08-14,Thursday,19:00,0.005949
B,2025-08-14,Thursday,19:30,0.003069
B,2025-08-14,Thursday,20:00,0.005135
B,2025-08-14,Thursday,20:30,0.001691
B,2025-08-14,Thursday,21:00,0.002004
B,2025-08-14,Thursday,21:30,0.0
B,2025-08-14,Thursday,22:00,0.015155
B,2025-08-14,Thursday,22:30,0.0
B,2025-08-14,Thursday,23:00,0.005198
B,2025-08-14,Thursday,23:30,0.0
B,2025-08-15,Friday,00:00,0.0
B,2025-08-15,Friday,00:30,0.0
B,2025-08-15,Friday,01:00,0.0
B,2025-08-15,Friday,01:30,0.024688
B,2025-08-15,Friday,02:00,0.0
B,2025-08-15,Friday,02:30,0.0
B,2025-08-15,Friday,03:00,0.0
B,2025-08-15,Friday,03:30,0.0
B,2025-08-15,Friday,04:00,0.0
B,2025-08-15,Friday,04:30,0.0
B,2025-08-15,Friday,05:00,0.0
B,2025-08-15,Friday,05:30,0.0
B,2025-08-15,Friday,06:00,0.184986
B,2025-08-15,Friday,06:30,0.654421
B,2025-08-15,Friday,07:00,0.007637
B,2025-08-15,Friday,07:30,0.03126
B,2025-08-15,Friday,08:00,0.007193
B,2025-08-15,Friday,08:30,0.018916
B,2025-08-15,Friday,09:00,0.008437
B,2025-08-15,Friday,09:30,0.009858
B,2025-08-15,Friday,10:00,0.007105
B,2025-08-15,Friday,10:30,0.005417
B,2025-08-15,Friday,11:00,0.007549
B,2025-08-15,Friday,11:30,0.022557
B,2025-08-15,Friday,12:00,0.009946
B,2025-08-15,Friday,12:30,0.011811
B,2025-08-15,Friday,13:00,0.009591
B,2025-08-15,Friday,13:30,0.021491
B,2025-08-15,Friday,14:00,0.011723
B,2025-08-15,Friday,14:30,0.010479
B,2025-08-15,Friday,15:00,0.006661
B,2025-08-15,Friday,15:30,0.007282
B,2025-08-15,Friday,16:00,0.010302
B,2025-08-15,Friday,16:30,0.011723
B,2025-08-15,Friday,17:00,0.008881
B,2025-08-15,Friday,17:30,0.007993
B,2025-08-15,Friday,18:00,0.01412
B,2025-08-15,Friday,18:30,0.009325
B,2025-08-15,Friday,19:00,0.026376
B,2025-08-15,Friday,19:30,0.019715
B,2025-08-15,Friday,20:00,0.048755
B,2025-08-15,Friday,20:30,0.052663
B,2025-08-15,Friday,21:00,0.018561
B,2025-08-15,Friday,21:30,0.022557
B,2025-08-15,Friday,22:00,0.009058
B,2025-08-15,Friday,22:30,0.012078
B,2025-08-15,Friday,23:00,0.012078
B,2025-08-15,Friday,23:30,0.008437
B,2025-08-16,Saturday,00:00,0.082863
B,2025-08-16,Saturday,00:30,0.0
B,2025-08-16,Saturday,01:00,0.141115
B,2025-08-16,Saturday,01:30,0.0
B,2025-08-16,Saturday,02:00,0.0
B,2025-08-16,Saturday,02:30,0.0
B,2025-08-16,Saturday,03:00,0.0
B,2025-08-16,Saturday,03:30,0.0
B,2025-08-16,Saturday,04:00,0.0
B,2025-08-16,Saturday,04:30,0.0
B,2025-08-16,Saturday,05:00,0.0
B,2025-08-16,Saturday,05:30,0.0
B,2025-08-16,Saturday,06:00,0.0
B,2025-08-16,Saturday,06:30,0.978999
B,2025-08-16,Saturday,07:00,0.046963
B,2025-08-16,Saturday,07:30,0.0
B,2025-08-16,Saturday,08:00,0.036577
B,2025-08-16,Saturday,08:30,0.13118
B,2025-08-16,Saturday,09:00,0.04019
B,2025-08-16,Saturday,09:30,0.036125
B,2025-08-16,Saturday,10:00,0.067284
B,2025-08-16,Saturday,10:30,0.097313
B,2025-08-16,Saturday,11:00,0.040641
B,2025-08-16,Saturday,11:30,0.078799
B,2025-08-16,Saturday,12:00,0.054414
B,2025-08-16,Saturday,12:30,0.058478
B,2025-08-16,Saturday,13:00,0.05035
B,2025-08-16,Saturday,13:30,0.04606
B,2025-08-16,Saturday,14:00,0.102054
B,2025-08-16,Saturday,14:30,0.07338
B,2025-08-16,Saturday,15:00,0.055317
B,2025-08-16,Saturday,15:30,0.022804
B,2025-08-16,Saturday,16:00,0.017385
B,2025-08-16,Saturday,16:30,0.016934
B,2025-08-16,Saturday,17:00,0.010386
B,2025-08-16,Saturday,17:30,0.013547
B,2025-08-16,Saturday,18:00,0.053059
B,2025-08-16,Saturday,18:30,0.030481
B,2025-08-16,Saturday,19:00,0.048318
B,2025-08-16,Saturday,19:30,0.066155
B,2025-08-16,Saturday,20:00,0.162113
B,2025-08-16,Saturday,20:30,0.057575
B,2025-08-16,Saturday,21:00,0.037254
B,2025-08-16,Saturday,21:30,0.013095
B,2025-08-16,Saturday,22:00,0.075186
B,2025-08-16,Saturday,22:30,0.051705
B,2025-08-16,Saturday,23:00,0.065703
B,2025-08-16,Saturday,23:30,0.025965
B,2025-08-17,Sunday,00:00,0.028635
B,2025-08-17,Sunday,00:30,0.07539
B,2025-08-17,Sunday,01:00,0.0
B,2025-08-17,Sunday,01:30,0.046269
B,2025-08-17,Sunday,02:00,0.0
B,2025-08-17,Sunday,02:30,0.0
B,2025-08-17,Sunday,03:00,0.0
B,2025-08-17,Sunday,03:30,0.0
B,2025-08-17,Sunday,04:00,0.0
B,2025-08-17,Sunday,04:30,0.0
B,2025-08-17,Sunday,05:00,0.0
B,2025-08-17,Sunday,05:30,0.0
B,2025-08-17,Sunday,06:00,0.0
B,2025-08-17,Sunday,06:30,0.0
B,2025-08-17,Sunday,07:00,0.0
B,2025-08-17,Sunday,07:30,0.071831
B,2025-08-17,Sunday,08:00,0.0
B,2025-08-17,Sunday,08:30,0.0
B,2025-08-17,Sunday,09:00,0.006471
B,2025-08-17,Sunday,09:30,0.0
B,2025-08-17,Sunday,10:00,0.003397
B,2025-08-17,Sunday,10:30,0.009545
B,2025-08-17,Sunday,11:00,0.005824
B,2025-08-17,Sunday,11:30,0.017149
B,2025-08-17,Sunday,12:00,0.012295
B,2025-08-17,Sunday,12:30,0.034459
B,2025-08-17,Sunday,13:00,0.015046
B,2025-08-17,Sunday,13:30,0.013266
B,2025-08-17,Sunday,14:00,0.020708
B,2025-08-17,Sunday,14:30,0.007118
B,2025-08-17,Sunday,15:00,0.0
B,2025-08-17,Sunday,15:30,0.01456
B,2025-08-17,Sunday,16:00,0.002103
B,2025-08-17,Sunday,16:30,0.005177
B,2025-08-17,Sunday,17:00,0.007442
B,2025-08-17,Sunday,17:30,0.007604
B,2025-08-17,Sunday,18:00,0.011001
B,2025-08-17,Sunday,18:30,0.009869
B,2025-08-17,Sunday,19:00,0.016663
B,2025-08-17,Sunday,19:30,0.009222
B,2025-08-17,Sunday,20:00,0.005986
B,2025-08-17,Sunday,20:30,0.006957
B,2025-08-17,Sunday,21:00,0.005177
B,2025-08-17,Sunday,21:30,0.013428
B,2025-08-17,Sunday,22:00,0.0
B,2025-08-17,Sunday,22:30,0.021032
B,2025-08-17,Sunday,23:00,0.0
B,2025-08-17,Sunday,23:30,0.0
B,2025-08-18,Monday,00:00,0.168964
B,2025-08-18,Monday,00:30,0.0
B,2025-08-18,Monday,01:00,0.0
B,2025-08-18,Monday,01:30,0.0
B,2025-08-18,Monday,02:00,0.0
B,2025-08-18,Monday,02:30,0.0
B,2025-08-18,Monday,03:00,0.0
B,2025-08-18,Monday,03:30,0.0
B,2025-08-18,Monday,04:00,0.0
B,2025-08-18,Monday,04:30,0.0
B,2025-08-18,Monday,05:00,0.0
B,2025-08-18,Monday,05:30,0.0
B,2025-08-18,Monday,06:00,0.0
B,2025-08-18,Monday,06:30,1.0
B,2025-08-18,Monday,07:00,0.034345
B,2025-08-18,Monday,07:30,0.115669
B,2025-08-18,Monday,08:00,0.035135
B,2025-08-18,Monday,08:30,0.031187
B,2025-08-18,Monday,09:00,0.0
B,2025-08-18,Monday,09:30,0.007106
B,2025-08-18,Monday,10:00,0.015791
B,2025-08-18,Monday,10:30,0.047373
B,2025-08-18,Monday,11:00,0.042636
B,2025-08-18,Monday,11:30,0.064743
B,2025-08-18,Monday,12:00,0.01816
B,2025-08-18,Monday,12:30,0.082508
B,2025-08-18,Monday,13:00,0.036319
B,2025-08-18,Monday,13:30,0.074218
B,2025-08-18,Monday,14:00,0.023292
B,2025-08-18,Monday,14:30,0.022897
B,2025-08-18,Monday,15:00,0.014607
B,2025-08-18,Monday,15:30,0.011448
B,2025-08-18,Monday,16:00,0.014212
B,2025-08-18,Monday,16:30,0.028424
B,2025-08-18,Monday,17:00,0.013817
B,2025-08-18,Monday,17:30,0.012633
B,2025-08-18,Monday,18:00,0.020923
B,2025-08-18,Monday,18:30,0.049742
B,2025-08-18,Monday,19:00,0.037898
B,2025-08-18,Monday,19:30,0.016581
B,2025-08-18,Monday,20:00,0.101457
B,2025-08-18,Monday,20:30,0.052505
B,2025-08-18,Monday,21:00,0.048557
B,2025-08-18,Monday,21:30,0.024081
B,2025-08-18,Monday,22:00,0.006711
B,2025-08-18,Monday,22:30,0.009475
B,2025-08-18,Monday,23:00,0.022107
B,2025-08-18,Monday,23:30,0.0
B,2025-08-19,Tuesday,00:00,0.0
B,2025-08-19,Tuesday,00:30,0.005107
B,2025-08-19,Tuesday,01:00,0.0
B,2025-08-19,Tuesday,01:30,0.0
B,2025-08-19,Tuesday,02:00,0.0
B,2025-08-19,Tuesday,02:30,0.0
B,2025-08-19,Tuesday,03:00,0.0
B,2025-08-19,Tuesday,03:30,0.0
B,2025-08-19,Tuesday,04:00,0.0
B,2025-08-19,Tuesday,04:30,0.0
B,2025-08-19,Tuesday,05:00,0.0
B,2025-08-19,Tuesday,05:30,0.0
B,2025-08-19,Tuesday,06:00,0.0
B,2025-08-19,Tuesday,06:30,0.072352
B,2025-08-19,Tuesday,07:00,0.00862
B,2025-08-19,Tuesday,07:30,0.009887
B,2025-08-19,Tuesday,08:00,0.002941
B,2025-08-19,Tuesday,08:30,0.002655
B,2025-08-19,Tuesday,09:00,0.001185
B,2025-08-19,Tuesday,09:30,0.00433
B,2025-08-19,Tuesday,10:00,0.001838
B,2025-08-19,Tuesday,10:30,0.002206
B,2025-08-19,Tuesday,11:00,0.002451
B,2025-08-19,Tuesday,11:30,0.003473
B,2025-08-19,Tuesday,12:00,0.00049
B,2025-08-19,Tuesday,12:30,0.001552
B,2025-08-19,Tuesday,13:00,0.00237
B,2025-08-19,Tuesday,13:30,0.002247
B,2025-08-19,Tuesday,14:00,0.001593
B,2025-08-19,Tuesday,14:30,0.0
B,2025-08-19,Tuesday,15:00,0.000654
B,2025-08-19,Tuesday,15:30,0.000899
B,2025-08-19,Tuesday,16:00,0.001634
B,2025-08-19,Tuesday,16:30,0.000531
B,2025-08-19,Tuesday,17:00,0.001062
B,2025-08-19,Tuesday,17:30,0.000531
B,2025-08-19,Tuesday,18:00,0.000858
B,2025-08-19,Tuesday,18:30,0.000613
B,2025-08-19,Tuesday,19:00,0.001021
B,2025-08-19,Tuesday,19:30,0.001512
B,2025-08-19,Tuesday,20:00,0.003881
B,2025-08-19,Tuesday,20:30,0.005515
B,2025-08-19,Tuesday,21:00,0.001389
B,2025-08-19,Tuesday,21:30,0.002288
B,2025-08-19,Tuesday,22:00,0.001879
B,2025-08-19,Tuesday,22:30,0.002247
B,2025-08-19,Tuesday,23:00,0.001389
B,2025-08-19,Tuesday,23:30,0.002288
B,2025-08-20,Wednesday,00:00,0.00819
B,2025-08-20,Wednesday,00:30,0.0
B,2025-08-20,Wednesday,01:00,0.0
B,2025-08-20,Wednesday,01:30,0.0
B,2025-08-20,Wednesday,02:00,0.0
B,2025-08-20,Wednesday,02:30,0.0
B,2025-08-20,Wednesday,03:00,0.0
B,2025-08-20,Wednesday,03:30,0.0
B,2025-08-20,Wednesday,04:00,0.0
B,2025-08-20,Wednesday,04:30,0.0
B,2025-08-20,Wednesday,05:00,0.0
B,2025-08-20,Wednesday,05:30,0.0
B,2025-08-20,Wednesday,06:00,0.0
B,2025-08-20,Wednesday,06:30,0.276898
B,2025-08-20,Wednesday,07:00,0.0
B,2025-08-20,Wednesday,07:30,0.049029
B,2025-08-20,Wednesday,08:00,0.003478
B,2025-08-20,Wednesday,08:30,0.0046
B,2025-08-20,Wednesday,09:00,0.001571
B,2025-08-20,Wednesday,09:30,0.002356
B,2025-08-20,Wednesday,10:00,0.004937
B,2025-08-20,Wednesday,10:30,0.025693
B,2025-08-20,Wednesday,11:00,0.0184
B,2025-08-20,Wednesday,11:30,0.022888
B,2025-08-20,Wednesday,12:00,0.004488
B,2025-08-20,Wednesday,12:30,0.007629
B,2025-08-20,Wednesday,13:00,0.007966
B,2025-08-20,Wednesday,13:30,0.004712
B,2025-08-20,Wednesday,14:00,0.005161
B,2025-08-20,Wednesday,14:30,0.013127
B,2025-08-20,Wednesday,15:00,0.001907
B,2025-08-20,Wednesday,15:30,0.001907
B,2025-08-20,Wednesday,16:00,0.002693
B,2025-08-20,Wednesday,16:30,0.005498
B,2025-08-20,Wednesday,17:00,0.003141
B,2025-08-20,Wednesday,17:30,0.003927
B,2025-08-20,Wednesday,18:00,0.013912
B,2025-08-20,Wednesday,18:30,0.006956
B,2025-08-20,Wednesday,19:00,0.004937
B,2025-08-20,Wednesday,19:30,0.006956
B,2025-08-20,Wednesday,20:00,0.007068
B,2025-08-20,Wednesday,20:30,0.008415
B,2025-08-20,Wednesday,21:00,0.008639
B,2025-08-20,Wednesday,21:30,0.004376
B,2025-08-20,Wednesday,22:00,0.0
B,2025-08-20,Wednesday,22:30,0.006507
B,2025-08-20,Wednesday,23:00,0.01481
B,2025-08-20,Wednesday,23:30,0.009873
B,2025-08-21,Thursday,00:00,0.033024
B,2025-08-21,Thursday,00:30,0.012624
B,2025-08-21,Thursday,01:00,0.022925
B,2025-08-21,Thursday,01:30,0.0
B,2025-08-21,Thursday,02:00,0.0
B,2025-08-21,Thursday,02:30,0.0
B,2025-08-21,Thursday,03:00,0.0
B,2025-08-21,Thursday,03:30,0.0
B,2025-08-21,Thursday,04:00,0.0
B,2025-08-21,Thursday,04:30,0.0
B,2025-08-21,Thursday,05:00,0.0
B,2025-08-21,Thursday,05:30,0.0
B,2025-08-21,Thursday,06:00,0.0
B,2025-08-21,Thursday,06:30,0.148257
B,2025-08-21,Thursday,07:00,0.009392
B,2025-08-21,Thursday,07:30,0.025753
B,2025-08-21,Thursday,08:00,0.003232
B,2025-08-21,Thursday,08:30,0.00505
B,2025-08-21,Thursday,09:00,0.002929
B,2025-08-21,Thursday,09:30,0.003434
B,2025-08-21,Thursday,10:00,0.0
B,2025-08-21,Thursday,10:30,0.003434
B,2025-08-21,Thursday,11:00,0.004848
B,2025-08-21,Thursday,11:30,0.009089
B,2025-08-21,Thursday,12:00,0.005959
B,2025-08-21,Thursday,12:30,0.007069
B,2025-08-21,Thursday,13:00,0.007069
B,2025-08-21,Thursday,13:30,0.016765
B,2025-08-21,Thursday,14:00,0.003939
B,2025-08-21,Thursday,14:30,0.00717
B,2025-08-21,Thursday,15:00,0.001414
B,2025-08-21,Thursday,15:30,0.011513
B,2025-08-21,Thursday,16:00,0.002323
B,2025-08-21,Thursday,16:30,0.002626
B,2025-08-21,Thursday,17:00,0.000909
B,2025-08-21,Thursday,17:30,0.002222
B,2025-08-21,Thursday,18:00,0.003333
B,2025-08-21,Thursday,18:30,0.010705
B,2025-08-21,Thursday,19:00,0.009594
B,2025-08-21,Thursday,19:30,0.004949
B,2025-08-21,Thursday,20:00,0.008281
B,2025-08-21,Thursday,20:30,0.002727
B,2025-08-21,Thursday,21:00,0.003232
B,2025-08-21,Thursday,21:30,0.0
B,2025-08-21,Thursday,22:00,0.02444
B,2025-08-21,Thursday,22:30,0.0
B,2025-08-21,Thursday,23:00,0.008382
B,2025-08-21,Thursday,23:30,0.0
B,2025-08-22,Friday,00:00,0.0
B,2025-08-22,Friday,00:30,0.0
B,2025-08-22,Friday,01:00,0.0
B,2025-08-22,Friday,01:30,0.026627
B,2025-08-22,Friday,02:00,0.0
B,2025-08-22,Friday,02:30,0.0
B,2025-08-22,Friday,03:00,0.0
B,2025-08-22,Friday,03:30,0.0
B,2025-08-22,Friday,04:00,0.0
B,2025-08-22,Friday,04:30,0.0
B,2025-08-22,Friday,05:00,0.0
B,2025-08-22,Friday,05:30,0.0
B,2025-08-22,Friday,06:00,0.199509
B,2025-08-22,Friday,06:30,0.705801
B,2025-08-22,Friday,07:00,0.008237
B,2025-08-22,Friday,07:30,0.033714
B,2025-08-22,Friday,08:00,0.007758
B,2025-08-22,Friday,08:30,0.020401
B,2025-08-22,Friday,09:00,0.009099
B,2025-08-22,Friday,09:30,0.010632
B,2025-08-22,Friday,10:00,0.007662
B,2025-08-22,Friday,10:30,0.005843
B,2025-08-22,Friday,11:00,0.008141
B,2025-08-22,Friday,11:30,0.024328
B,2025-08-22,Friday,12:00,0.010727
B,2025-08-22,Friday,12:30,0.012739
B,2025-08-22,Friday,13:00,0.010344
B,2025-08-22,Friday,13:30,0.023179
B,2025-08-22,Friday,14:00,0.012643
B,2025-08-22,Friday,14:30,0.011302
B,2025-08-22,Friday,15:00,0.007183
B,2025-08-22,Friday,15:30,0.007854
B,2025-08-22,Friday,16:00,0.01111
B,2025-08-22,Friday,16:30,0.012643
B,2025-08-22,Friday,17:00,0.009578
B,2025-08-22,Friday,17:30,0.00862
B,2025-08-22,Friday,18:00,0.015229
B,2025-08-22,Friday,18:30,0.010057
B,2025-08-22,Friday,19:00,0.028447
B,2025-08-22,Friday,19:30,0.021263
B,2025-08-22,Friday,20:00,0.052583
B,2025-08-22,Friday,20:30,0.056797
B,2025-08-22,Friday,21:00,0.020018
B,2025-08-22,Friday,21:30,0.024328
B,2025-08-22,Friday,22:00,0.00977
B,2025-08-22,Friday,22:30,0.013026
B,2025-08-22,Friday,23:00,0.013026
B,2025-08-22,Friday,23:30,0.009099
B,2025-08-23,Saturday,00:00,0.206645
B,2025-08-23,Saturday,00:30,0.0
B,2025-08-23,Saturday,01:00,0.351916
B,2025-08-23,Saturday,01:30,0.0
B,2025-08-23,Saturday,02:00,0.0
B,2025-08-23,Saturday,02:30,0.0
B,2025-08-23,Saturday,03:00,0.0
B,2025-08-23,Saturday,03:30,0.0
B,2025-08-23,Saturday,04:00,0.0
B,2025-08-23,Saturday,04:30,0.0
B,2025-08-23,Saturday,05:00,0.0
B,2025-08-23,Saturday,05:30,0.0
B,2025-08-23,Saturday,06:00,0.0
B,2025-08-23,Saturday,06:30,1.0
B,2025-08-23,Saturday,07:00,0.117118
B,2025-08-23,Saturday,07:30,0.0
B,2025-08-23,Saturday,08:00,0.091217
B,2025-08-23,Saturday,08:30,0.327141
B,2025-08-23,Saturday,09:00,0.100226
B,2025-08-23,Saturday,09:30,0.090091
B,2025-08-23,Saturday,10:00,0.167794
B,2025-08-23,Saturday,10:30,0.242682
B,2025-08-23,Saturday,11:00,0.101352
B,2025-08-23,Saturday,11:30,0.19651
B,2025-08-23,Saturday,12:00,0.135699
B,2025-08-23,Saturday,12:30,0.145834
B,2025-08-23,Saturday,13:00,0.125564
B,2025-08-23,Saturday,13:30,0.114866
B,2025-08-23,Saturday,14:00,0.254506
B,2025-08-23,Saturday,14:30,0.182997
B,2025-08-23,Saturday,15:00,0.137951
B,2025-08-23,Saturday,15:30,0.05687
B,2025-08-23,Saturday,16:00,0.043356
B,2025-08-23,Saturday,16:30,0.04223
B,2025-08-23,Saturday,17:00,0.025901
B,2025-08-23,Saturday,17:30,0.033784
B,2025-08-23,Saturday,18:00,0.132321
B,2025-08-23,Saturday,18:30,0.076014
B,2025-08-23,Saturday,19:00,0.120496
B,2025-08-23,Saturday,19:30,0.164978
B,2025-08-23,Saturday,20:00,0.404282
B,2025-08-23,Saturday,20:30,0.143582
B,2025-08-23,Saturday,21:00,0.092906
B,2025-08-23,Saturday,21:30,0.032658
B,2025-08-23,Saturday,22:00,0.187501
B,2025-08-23,Saturday,22:30,0.128942
B,2025-08-23,Saturday,23:00,0.163852
B,2025-08-23,Saturday,23:30,0.064753
B,2025-08-24,Sunday,00:00,0.01776
B,2025-08-24,Sunday,00:30,0.046758
B,2025-08-24,Sunday,01:00,0.0
B,2025-08-24,Sunday,01:30,0.028697
B,2025-08-24,Sunday,02:00,0.0
B,2025-08-24,Sunday,02:30,0.0
B,2025-08-24,Sunday,03:00,0.0
B,2025-08-24,Sunday,03:30,0.0
B,2025-08-24,Sunday,04:00,0.0
B,2025-08-24,Sunday,04:30,0.0
B,2025-08-24,Sunday,05:00,0.0
B,2025-08-24,Sunday,05:30,0.0
B,2025-08-24,Sunday,06:00,0.0
B,2025-08-24,Sunday,06:30,0.0
B,2025-08-24,Sunday,07:00,0.0
B,2025-08-24,Sunday,07:30,0.04455
B,2025-08-24,Sunday,08:00,0.0
B,2025-08-24,Sunday,08:30,0.0
B,2025-08-24,Sunday,09:00,0.004014
B,2025-08-24,Sunday,09:30,0.0
B,2025-08-24,Sunday,10:00,0.002107
B,2025-08-24,Sunday,10:30,0.00592
B,2025-08-24,Sunday,11:00,0.003612
B,2025-08-24,Sunday,11:30,0.010636
B,2025-08-24,Sunday,12:00,0.007626
B,2025-08-24,Sunday,12:30,0.021372
B,2025-08-24,Sunday,13:00,0.009331
B,2025-08-24,Sunday,13:30,0.008228
B,2025-08-24,Sunday,14:00,0.012843
B,2025-08-24,Sunday,14:30,0.004415
B,2025-08-24,Sunday,15:00,0.0
B,2025-08-24,Sunday,15:30,0.00903
B,2025-08-24,Sunday,16:00,0.001304
B,2025-08-24,Sunday,16:30,0.003211
B,2025-08-24,Sunday,17:00,0.004616
B,2025-08-24,Sunday,17:30,0.004716
B,2025-08-24,Sunday,18:00,0.006823
B,2025-08-24,Sunday,18:30,0.006121
B,2025-08-24,Sunday,19:00,0.010335
B,2025-08-24,Sunday,19:30,0.005719
B,2025-08-24,Sunday,20:00,0.003713
B,2025-08-24,Sunday,20:30,0.004315
B,2025-08-24,Sunday,21:00,0.003211
B,2025-08-24,Sunday,21:30,0.008328
B,2025-08-24,Sunday,22:00,0.0
B,2025-08-24,Sunday,22:30,0.013044
B,2025-08-24,Sunday,23:00,0.0
B,2025-08-24,Sunday,23:30,0.0
B,2025-08-25,Monday,00:00,0.136351
B,2025-08-25,Monday,00:30,0.0
B,2025-08-25,Monday,01:00,0.0
B,2025-08-25,Monday,01:30,0.0
B,2025-08-25,Monday,02:00,0.0
B,2025-08-25,Monday,02:30,0.0
B,2025-08-25,Monday,03:00,0.0
B,2025-08-25,Monday,03:30,0.0
B,2025-08-25,Monday,04:00,0.0
B,2025-08-25,Monday,04:30,0.0
B,2025-08-25,Monday,05:00,0.0
B,2025-08-25,Monday,05:30,0.0
B,2025-08-25,Monday,06:00,0.0
B,2025-08-25,Monday,06:30,0.989184
B,2025-08-25,Monday,07:00,0.027716
B,2025-08-25,Monday,07:30,0.093343
B,2025-08-25,Monday,08:00,0.028353
B,2025-08-25,Monday,08:30,0.025168
B,2025-08-25,Monday,09:00,0.0
B,2025-08-25,Monday,09:30,0.005734
B,2025-08-25,Monday,10:00,0.012743
B,2025-08-25,Monday,10:30,0.038229
B,2025-08-25,Monday,11:00,0.034406
B,2025-08-25,Monday,11:30,0.052247
B,2025-08-25,Monday,12:00,0.014655
B,2025-08-25,Monday,12:30,0.066583
B,2025-08-25,Monday,13:00,0.029309
B,2025-08-25,Monday,13:30,0.059893
B,2025-08-25,Monday,14:00,0.018796
B,2025-08-25,Monday,14:30,0.018478
B,2025-08-25,Monday,15:00,0.011787
B,2025-08-25,Monday,15:30,0.009239
B,2025-08-25,Monday,16:00,0.011469
B,2025-08-25,Monday,16:30,0.022938
B,2025-08-25,Monday,17:00,0.01115
B,2025-08-25,Monday,17:30,0.010194
B,2025-08-25,Monday,18:00,0.016885
B,2025-08-25,Monday,18:30,0.040141
B,2025-08-25,Monday,19:00,0.030583
B,2025-08-25,Monday,19:30,0.01338
B,2025-08-25,Monday,20:00,0.081874
B,2025-08-25,Monday,20:30,0.042371
B,2025-08-25,Monday,21:00,0.039185
B,2025-08-25,Monday,21:30,0.019433
B,2025-08-25,Monday,22:00,0.005416
B,2025-08-25,Monday,22:30,0.007646
B,2025-08-25,Monday,23:00,0.01784
B,2025-08-25,Monday,23:30,0.0
B,2025-08-26,Tuesday,00:00,0.0
B,2025-08-26,Tuesday,00:30,0.00968
B,2025-08-26,Tuesday,01:00,0.0
B,2025-08-26,Tuesday,01:30,0.0
B,2025-08-26,Tuesday,02:00,0.0
B,2025-08-26,Tuesday,02:30,0.0
B,2025-08-26,Tuesday,03:00,0.0
