group,Date,day_of_week,interval,interval_cv
B,2025-08-15,Friday,18:00,342
B,2025-08-15,Friday,18:30,296
B,2025-08-15,Friday,19:00,280
B,2025-08-15,Friday,19:30,238
B,2025-08-15,Friday,20:00,202
B,2025-08-15,Friday,20:30,186
B,2025-08-15,Friday,21:00,155
B,2025-08-15,Friday,21:30,129
B,2025-08-15,Friday,22:00,95
B,2025-08-15,Friday,22:30,80
B,2025-08-15,Friday,23:00,57
B,2025-08-15,Friday,23:30,48
B,2025-08-16,Saturday,00:00,38
B,2025-08-16,Saturday,00:30,23
B,2025-08-16,Saturday,01:00,9
B,2025-08-16,Saturday,01:30,5
B,2025-08-16,Saturday,02:00,5
B,2025-08-16,Saturday,02:30,3
B,2025-08-16,Saturday,03:00,3
B,2025-08-16,Saturday,03:30,3
B,2025-08-16,Saturday,04:00,2
B,2025-08-16,Saturday,04:30,1
B,2025-08-16,Saturday,05:00,3
B,2025-08-16,Saturday,05:30,2
B,2025-08-16,Saturday,06:00,3
B,2025-08-16,Saturday,06:30,7
B,2025-08-16,Saturday,07:00,9
B,2025-08-16,Saturday,07:30,17
B,2025-08-16,Saturday,08:00,30
B,2025-08-16,Saturday,08:30,40
B,2025-08-16,Saturday,09:00,105
B,2025-08-16,Saturday,09:30,141
B,2025-08-16,Saturday,10:00,177
B,2025-08-16,Saturday,10:30,202
B,2025-08-16,Saturday,11:00,234
B,2025-08-16,Saturday,11:30,266
B,2025-08-16,Saturday,12:00,273
B,2025-08-16,Saturday,12:30,286
B,2025-08-16,Saturday,13:00,303
B,2025-08-16,Saturday,13:30,319
B,2025-08-16,Saturday,14:00,324
B,2025-08-16,Saturday,14:30,320
B,2025-08-16,Saturday,15:00,312
B,2025-08-16,Saturday,15:30,308
B,2025-08-16,Saturday,16:00,308
B,2025-08-16,Saturday,16:30,289
B,2025-08-16,Saturday,17:00,280
B,2025-08-16,Saturday,17:30,261
B,2025-08-16,Saturday,18:00,238
B,2025-08-16,Saturday,18:30,220
B,2025-08-16,Saturday,19:00,194
B,2025-08-16,Saturday,19:30,175
B,2025-08-16,Saturday,20:00,153
B,2025-08-16,Saturday,20:30,133
B,2025-08-16,Saturday,21:00,103
B,2025-08-16,Saturday,21:30,93
B,2025-08-16,Saturday,22:00,73
B,2025-08-16,Saturday,22:30,60
B,2025-08-16,Saturday,23:00,45
B,2025-08-16,Saturday,23:30,36
B,2025-08-17,Sunday,00:00,29
B,2025-08-17,Sunday,00:30,22
B,2025-08-17,Sunday,01:00,9
B,2025-08-17,Sunday,01:30,7
B,2025-08-17,Sunday,02:00,5
B,2025-08-17,Sunday,02:30,3
B,2025-08-17,Sunday,03:00,4
B,2025-08-17,Sunday,03:30,2
B,2025-08-17,Sunday,04:00,2
B,2025-08-17,Sunday,04:30,2
B,2025-08-17,Sunday,05:00,2
B,2025-08-17,Sunday,05:30,2
B,2025-08-17,Sunday,06:00,2
B,2025-08-17,Sunday,06:30,3
B,2025-08-17,Sunday,07:00,6
B,2025-08-17,Sunday,07:30,9
B,2025-08-17,Sunday,08:00,17
B,2025-08-17,Sunday,08:30,25
B,2025-08-17,Sunday,09:00,61
B,2025-08-17,Sunday,09:30,78
B,2025-08-17,Sunday,10:00,96
B,2025-08-17,Sunday,10:30,110
B,2025-08-17,Sunday,11:00,118
B,2025-08-17,Sunday,11:30,143
B,2025-08-17,Sunday,12:00,158
B,2025-08-17,Sunday,12:30,179
B,2025-08-17,Sunday,13:00,201
B,2025-08-17,Sunday,13:30,210
B,2025-08-17,Sunday,14:00,234
B,2025-08-17,Sunday,14:30,221
B,2025-08-17,Sunday,15:00,233
B,2025-08-17,Sunday,15:30,245
B,2025-08-17,Sunday,16:00,238
B,2025-08-17,Sunday,16:30,221
B,2025-08-17,Sunday,17:00,219
B,2025-08-17,Sunday,17:30,202
B,2025-08-17,Sunday,18:00,191
B,2025-08-17,Sunday,18:30,169
B,2025-08-17,Sunday,19:00,151
B,2025-08-17,Sunday,19:30,136
B,2025-08-17,Sunday,20:00,116
B,2025-08-17,Sunday,20:30,107
B,2025-08-17,Sunday,21:00,96
B,2025-08-17,Sunday,21:30,83
B,2025-08-17,Sunday,22:00,68
B,2025-08-17,Sunday,22:30,52
B,2025-08-17,Sunday,23:00,45
B,2025-08-17,Sunday,23:30,36
B,2025-08-18,Monday,00:00,21
B,2025-08-18,Monday,00:30,16
B,2025-08-18,Monday,01:00,9
B,2025-08-18,Monday,01:30,5
B,2025-08-18,Monday,02:00,5
B,2025-08-18,Monday,02:30,4
B,2025-08-18,Monday,03:00,2
B,2025-08-18,Monday,03:30,1
B,2025-08-18,Monday,04:00,2
B,2025-08-18,Monday,04:30,2
B,2025-08-18,Monday,05:00,2
B,2025-08-18,Monday,05:30,3
B,2025-08-18,Monday,06:00,3
B,2025-08-18,Monday,06:30,6
B,2025-08-18,Monday,07:00,21
B,2025-08-18,Monday,07:30,36
B,2025-08-18,Monday,08:00,76
B,2025-08-18,Monday,08:30,121
B,2025-08-18,Monday,09:00,194
B,2025-08-18,Monday,09:30,247
B,2025-08-18,Monday,10:00,320
B,2025-08-18,Monday,10:30,356
B,2025-08-18,Monday,11:00,394
B,2025-08-18,Monday,11:30,417
B,2025-08-18,Monday,12:00,456
B,2025-08-18,Monday,12:30,469
B,2025-08-18,Monday,13:00,486
B,2025-08-18,Monday,13:30,492
B,2025-08-18,Monday,14:00,517
B,2025-08-18,Monday,14:30,518
B,2025-08-18,Monday,15:00,517
B,2025-08-18,Monday,15:30,518
B,2025-08-18,Monday,16:00,522
B,2025-08-18,Monday,16:30,511
B,2025-08-18,Monday,17:00,489
B,2025-08-18,Monday,17:30,461
B,2025-08-18,Monday,18:00,411
B,2025-08-18,Monday,18:30,385
B,2025-08-18,Monday,19:00,342
B,2025-08-18,Monday,19:30,321
B,2025-08-18,Monday,20:00,288
B,2025-08-18,Monday,20:30,230
B,2025-08-18,Monday,21:00,189
B,2025-08-18,Monday,21:30,141
B,2025-08-18,Monday,22:00,110
B,2025-08-18,Monday,22:30,86
B,2025-08-18,Monday,23:00,64
B,2025-08-18,Monday,23:30,47
B,2025-08-19,Tuesday,00:00,33
B,2025-08-19,Tuesday,00:30,24
B,2025-08-19,Tuesday,01:00,11
B,2025-08-19,Tuesday,01:30,6
B,2025-08-19,Tuesday,02:00,4
B,2025-08-19,Tuesday,02:30,3
B,2025-08-19,Tuesday,03:00,3
B,2025-08-19,Tuesday,03:30,2
B,2025-08-19,Tuesday,04:00,1
B,2025-08-19,Tuesday,04:30,2
B,2025-08-19,Tuesday,05:00,2
B,2025-08-19,Tuesday,05:30,3
B,2025-08-19,Tuesday,06:00,4
B,2025-08-19,Tuesday,06:30,8
B,2025-08-19,Tuesday,07:00,25
B,2025-08-19,Tuesday,07:30,36
B,2025-08-19,Tuesday,08:00,79
B,2025-08-19,Tuesday,08:30,127
B,2025-08-19,Tuesday,09:00,183
B,2025-08-19,Tuesday,09:30,237
B,2025-08-19,Tuesday,10:00,288
B,2025-08-19,Tuesday,10:30,320
B,2025-08-19,Tuesday,11:00,359
B,2025-08-19,Tuesday,11:30,384
B,2025-08-19,Tuesday,12:00,402
B,2025-08-19,Tuesday,12:30,416
B,2025-08-19,Tuesday,13:00,436
B,2025-08-19,Tuesday,13:30,438
B,2025-08-19,Tuesday,14:00,471
B,2025-08-19,Tuesday,14:30,481
B,2025-08-19,Tuesday,15:00,483
B,2025-08-19,Tuesday,15:30,462
B,2025-08-19,Tuesday,16:00,462
B,2025-08-19,Tuesday,16:30,446
B,2025-08-19,Tuesday,17:00,423
B,2025-08-19,Tuesday,17:30,407
B,2025-08-19,Tuesday,18:00,384
B,2025-08-19,Tuesday,18:30,348
B,2025-08-19,Tuesday,19:00,308
B,2025-08-19,Tuesday,19:30,280
B,2025-08-19,Tuesday,20:00,241
B,2025-08-19,Tuesday,20:30,211
B,2025-08-19,Tuesday,21:00,168
B,2025-08-19,Tuesday,21:30,140
B,2025-08-19,Tuesday,22:00,113
B,2025-08-19,Tuesday,22:30,89
B,2025-08-19,Tuesday,23:00,67
B,2025-08-19,Tuesday,23:30,47
B,2025-08-20,Wednesday,00:00,37
B,2025-08-20,Wednesday,00:30,27
B,2025-08-20,Wednesday,01:00,12
B,2025-08-20,Wednesday,01:30,5
B,2025-08-20,Wednesday,02:00,3
B,2025-08-20,Wednesday,02:30,4
B,2025-08-20,Wednesday,03:00,3
B,2025-08-20,Wednesday,03:30,3
B,2025-08-20,Wednesday,04:00,3
B,2025-08-20,Wednesday,04:30,2
B,2025-08-20,Wednesday,05:00,2
B,2025-08-20,Wednesday,05:30,2
B,2025-08-20,Wednesday,06:00,5
B,2025-08-20,Wednesday,06:30,6
B,2025-08-20,Wednesday,07:00,26
B,2025-08-20,Wednesday,07:30,47
B,2025-08-20,Wednesday,08:00,86
B,2025-08-20,Wednesday,08:30,136
B,2025-08-20,Wednesday,09:00,200
B,2025-08-20,Wednesday,09:30,267
B,2025-08-20,Wednesday,10:00,308
B,2025-08-20,Wednesday,10:30,336
B,2025-08-20,Wednesday,11:00,383
B,2025-08-20,Wednesday,11:30,412
B,2025-08-20,Wednesday,12:00,439
B,2025-08-20,Wednesday,12:30,447
B,2025-08-20,Wednesday,13:00,459
B,2025-08-20,Wednesday,13:30,468
B,2025-08-20,Wednesday,14:00,478
B,2025-08-20,Wednesday,14:30,488
B,2025-08-20,Wednesday,15:00,478
B,2025-08-20,Wednesday,15:30,485
B,2025-08-20,Wednesday,16:00,482
B,2025-08-20,Wednesday,16:30,465
B,2025-08-20,Wednesday,17:00,436
B,2025-08-20,Wednesday,17:30,431
B,2025-08-20,Wednesday,18:00,391
B,2025-08-20,Wednesday,18:30,341
B,2025-08-20,Wednesday,19:00,313
B,2025-08-20,Wednesday,19:30,280
B,2025-08-20,Wednesday,20:00,251
B,2025-08-20,Wednesday,20:30,215
B,2025-08-20,Wednesday,21:00,174
B,2025-08-20,Wednesday,21:30,149
B,2025-08-20,Wednesday,22:00,120
B,2025-08-20,Wednesday,22:30,94
B,2025-08-20,Wednesday,23:00,71
B,2025-08-20,Wednesday,23:30,54
B,2025-08-21,Thursday,00:00,33
B,2025-08-21,Thursday,00:30,26
B,2025-08-21,Thursday,01:00,12
B,2025-08-21,Thursday,01:30,8
B,2025-08-21,Thursday,02:00,5
B,2025-08-21,Thursday,02:30,4
B,2025-08-21,Thursday,03:00,2
B,2025-08-21,Thursday,03:30,4
B,2025-08-21,Thursday,04:00,2
B,2025-08-21,Thursday,04:30,1
B,2025-08-21,Thursday,05:00,2
B,2025-08-21,Thursday,05:30,3
B,2025-08-21,Thursday,06:00,4
B,2025-08-21,Thursday,06:30,7
B,2025-08-21,Thursday,07:00,23
B,2025-08-21,Thursday,07:30,40
B,2025-08-21,Thursday,08:00,76
B,2025-08-21,Thursday,08:30,121
B,2025-08-21,Thursday,09:00,189
B,2025-08-21,Thursday,09:30,229
B,2025-08-21,Thursday,10:00,273
B,2025-08-21,Thursday,10:30,317
B,2025-08-21,Thursday,11:00,330
B,2025-08-21,Thursday,11:30,363
B,2025-08-21,Thursday,12:00,395
B,2025-08-21,Thursday,12:30,396
B,2025-08-21,Thursday,13:00,400
B,2025-08-21,Thursday,13:30,410
B,2025-08-21,Thursday,14:00,442
B,2025-08-21,Thursday,14:30,448
B,2025-08-21,Thursday,15:00,432
B,2025-08-21,Thursday,15:30,436
B,2025-08-21,Thursday,16:00,433
B,2025-08-21,Thursday,16:30,415
B,2025-08-21,Thursday,17:00,390
B,2025-08-21,Thursday,17:30,377
B,2025-08-21,Thursday,18:00,357
B,2025-08-21,Thursday,18:30,324
B,2025-08-21,Thursday,19:00,289
B,2025-08-21,Thursday,19:30,268
B,2025-08-21,Thursday,20:00,221
B,2025-08-21,Thursday,20:30,192
B,2025-08-21,Thursday,21:00,162
B,2025-08-21,Thursday,21:30,129
B,2025-08-21,Thursday,22:00,107
B,2025-08-21,Thursday,22:30,80
B,2025-08-21,Thursday,23:00,62
B,2025-08-21,Thursday,23:30,45
B,2025-08-22,Friday,00:00,31
B,2025-08-22,Friday,00:30,22
B,2025-08-22,Friday,01:00,9
B,2025-08-22,Friday,01:30,6
B,2025-08-22,Friday,02:00,4
B,2025-08-22,Friday,02:30,3
B,2025-08-22,Friday,03:00,4
B,2025-08-22,Friday,03:30,4
B,2025-08-22,Friday,04:00,3
B,2025-08-22,Friday,04:30,3
B,2025-08-22,Friday,05:00,2
B,2025-08-22,Friday,05:30,3
B,2025-08-22,Friday,06:00,5
B,2025-08-22,Friday,06:30,6
B,2025-08-22,Friday,07:00,28
B,2025-08-22,Friday,07:30,41
B,2025-08-22,Friday,08:00,83
B,2025-08-22,Friday,08:30,114
B,2025-08-22,Friday,09:00,169
B,2025-08-22,Friday,09:30,209
B,2025-08-22,Friday,10:00,260
B,2025-08-22,Friday,10:30,290
B,2025-08-22,Friday,11:00,315
B,2025-08-22,Friday,11:30,346
B,2025-08-22,Friday,12:00,394
B,2025-08-22,Friday,12:30,387
B,2025-08-22,Friday,13:00,401
B,2025-08-22,Friday,13:30,400
B,2025-08-22,Friday,14:00,424
B,2025-08-22,Friday,14:30,431
B,2025-08-22,Friday,15:00,438
B,2025-08-22,Friday,15:30,428
B,2025-08-22,Friday,16:00,432
B,2025-08-22,Friday,16:30,413
B,2025-08-22,Friday,17:00,396
B,2025-08-22,Friday,17:30,362
B,2025-08-22,Friday,18:00,338
B,2025-08-22,Friday,18:30,292
B,2025-08-22,Friday,19:00,277
B,2025-08-22,Friday,19:30,235
B,2025-08-22,Friday,20:00,200
B,2025-08-22,Friday,20:30,184
B,2025-08-22,Friday,21:00,153
B,2025-08-22,Friday,21:30,127
B,2025-08-22,Friday,22:00,94
B,2025-08-22,Friday,22:30,79
B,2025-08-22,Friday,23:00,56
B,2025-08-22,Friday,23:30,48
B,2025-08-23,Saturday,00:00,41
B,2025-08-23,Saturday,00:30,24
B,2025-08-23,Saturday,01:00,10
B,2025-08-23,Saturday,01:30,5
B,2025-08-23,Saturday,02:00,5
B,2025-08-23,Saturday,02:30,3
B,2025-08-23,Saturday,03:00,3
B,2025-08-23,Saturday,03:30,3
B,2025-08-23,Saturday,04:00,2
B,2025-08-23,Saturday,04:30,2
B,2025-08-23,Saturday,05:00,3
B,2025-08-23,Saturday,05:30,3
B,2025-08-23,Saturday,06:00,3
B,2025-08-23,Saturday,06:30,7
B,2025-08-23,Saturday,07:00,10
B,2025-08-23,Saturday,07:30,18
B,2025-08-23,Saturday,08:00,32
B,2025-08-23,Saturday,08:30,43
B,2025-08-23,Saturday,09:00,113
B,2025-08-23,Saturday,09:30,151
B,2025-08-23,Saturday,10:00,190
B,2025-08-23,Saturday,10:30,217
B,2025-08-23,Saturday,11:00,251
B,2025-08-23,Saturday,11:30,286
B,2025-08-23,Saturday,12:00,292
B,2025-08-23,Saturday,12:30,306
B,2025-08-23,Saturday,13:00,325
B,2025-08-23,Saturday,13:30,342
B,2025-08-23,Saturday,14:00,347
B,2025-08-23,Saturday,14:30,343
B,2025-08-23,Saturday,15:00,335
B,2025-08-23,Saturday,15:30,331
B,2025-08-23,Saturday,16:00,331
B,2025-08-23,Saturday,16:30,310
B,2025-08-23,Saturday,17:00,300
B,2025-08-23,Saturday,17:30,280
B,2025-08-23,Saturday,18:00,255
B,2025-08-23,Saturday,18:30,236
B,2025-08-23,Saturday,19:00,208
B,2025-08-23,Saturday,19:30,188
B,2025-08-23,Saturday,20:00,165
B,2025-08-23,Saturday,20:30,142
B,2025-08-23,Saturday,21:00,111
B,2025-08-23,Saturday,21:30,100
B,2025-08-23,Saturday,22:00,78
B,2025-08-23,Saturday,22:30,65
B,2025-08-23,Saturday,23:00,48
B,2025-08-23,Saturday,23:30,39
B,2025-08-24,Sunday,00:00,28
B,2025-08-24,Sunday,00:30,21
B,2025-08-24,Sunday,01:00,8
B,2025-08-24,Sunday,01:30,6
B,2025-08-24,Sunday,02:00,4
B,2025-08-24,Sunday,02:30,3
B,2025-08-24,Sunday,03:00,3
B,2025-08-24,Sunday,03:30,2
B,2025-08-24,Sunday,04:00,2
B,2025-08-24,Sunday,04:30,2
B,2025-08-24,Sunday,05:00,2
B,2025-08-24,Sunday,05:30,2
B,2025-08-24,Sunday,06:00,2
B,2025-08-24,Sunday,06:30,3
B,2025-08-24,Sunday,07:00,6
B,2025-08-24,Sunday,07:30,9
B,2025-08-24,Sunday,08:00,16
B,2025-08-24,Sunday,08:30,23
B,2025-08-24,Sunday,09:00,58
B,2025-08-24,Sunday,09:30,74
B,2025-08-24,Sunday,10:00,92
B,2025-08-24,Sunday,10:30,104
B,2025-08-24,Sunday,11:00,112
B,2025-08-24,Sunday,11:30,136
B,2025-08-24,Sunday,12:00,150
B,2025-08-24,Sunday,12:30,171
B,2025-08-24,Sunday,13:00,191
B,2025-08-24,Sunday,13:30,200
B,2025-08-24,Sunday,14:00,223
B,2025-08-24,Sunday,14:30,211
B,2025-08-24,Sunday,15:00,222
B,2025-08-24,Sunday,15:30,233
B,2025-08-24,Sunday,16:00,227
B,2025-08-24,Sunday,16:30,210
B,2025-08-24,Sunday,17:00,208
B,2025-08-24,Sunday,17:30,192
B,2025-08-24,Sunday,18:00,182
B,2025-08-24,Sunday,18:30,161
B,2025-08-24,Sunday,19:00,144
B,2025-08-24,Sunday,19:30,130
B,2025-08-24,Sunday,20:00,110
B,2025-08-24,Sunday,20:30,102
B,2025-08-24,Sunday,21:00,91
B,2025-08-24,Sunday,21:30,79
B,2025-08-24,Sunday,22:00,65
B,2025-08-24,Sunday,22:30,49
B,2025-08-24,Sunday,23:00,42
B,2025-08-24,Sunday,23:30,34
B,2025-08-25,Monday,00:00,20
B,2025-08-25,Monday,00:30,16
B,2025-08-25,Monday,01:00,8
B,2025-08-25,Monday,01:30,5
B,2025-08-25,Monday,02:00,5
B,2025-08-25,Monday,02:30,4
B,2025-08-25,Monday,03:00,2
B,2025-08-25,Monday,03:30,1
B,2025-08-25,Monday,04:00,2
B,2025-08-25,Monday,04:30,2
B,2025-08-25,Monday,05:00,2
B,2025-08-25,Monday,05:30,3
B,2025-08-25,Monday,06:00,3
B,2025-08-25,Monday,06:30,6
B,2025-08-25,Monday,07:00,21
B,2025-08-25,Monday,07:30,35
B,2025-08-25,Monday,08:00,75
B,2025-08-25,Monday,08:30,120
B,2025-08-25,Monday,09:00,192
B,2025-08-25,Monday,09:30,244
B,2025-08-25,Monday,10:00,317
B,2025-08-25,Monday,10:30,352
B,2025-08-25,Monday,11:00,390
B,2025-08-25,Monday,11:30,413
B,2025-08-25,Monday,12:00,451
B,2025-08-25,Monday,12:30,464
B,2025-08-25,Monday,13:00,481
B,2025-08-25,Monday,13:30,487
B,2025-08-25,Monday,14:00,512
B,2025-08-25,Monday,14:30,512
B,2025-08-25,Monday,15:00,512
B,2025-08-25,Monday,15:30,513
B,2025-08-25,Monday,16:00,517
B,2025-08-25,Monday,16:30,506
B,2025-08-25,Monday,17:00,484
B,2025-08-25,Monday,17:30,456
B,2025-08-25,Monday,18:00,407
B,2025-08-25,Monday,18:30,381
B,2025-08-25,Monday,19:00,339
B,2025-08-25,Monday,19:30,318
B,2025-08-25,Monday,20:00,285
B,2025-08-25,Monday,20:30,227
B,2025-08-25,Monday,21:00,187
B,2025-08-25,Monday,21:30,140
B,2025-08-25,Monday,22:00,109
B,2025-08-25,Monday,22:30,86
B,2025-08-25,Monday,23:00,63
B,2025-08-25,Monday,23:30,47
B,2025-08-26,Tuesday,00:00,30
B,2025-08-26,Tuesday,00:30,21
B,2025-08-26,Tuesday,01:00,10
B,2025-08-26,Tuesday,01:30,5
B,2025-08-26,Tuesday,02:00,3
B,2025-08-26,Tuesday,02:30,3
B,2025-08-26,Tuesday,03:00,2
B,2025-08-26,Tuesday,03:30,2
B,2025-08-26,Tuesday,04:00,1
B,2025-08-26,Tuesday,04:30,2
B,2025-08-26,Tuesday,05:00,1
B,2025-08-26,Tuesday,05:30,3
B,2025-08-26,Tuesday,06:00,4
B,2025-08-26,Tuesday,06:30,7
B,2025-08-26,Tuesday,07:00,22
B,2025-08-26,Tuesday,07:30,33
B,2025-08-26,Tuesday,08:00,71
B,2025-08-26,Tuesday,08:30,114
B,2025-08-26,Tuesday,09:00,165
B,2025-08-26,Tuesday,09:30,213
B,2025-08-26,Tuesday,10:00,259
B,2025-08-26,Tuesday,10:30,288
B,2025-08-26,Tuesday,11:00,322
B,2025-08-26,Tuesday,11:30,345
B,2025-08-26,Tuesday,12:00,361
B,2025-08-26,Tuesday,12:30,374
B,2025-08-26,Tuesday,13:00,391
B,2025-08-26,Tuesday,13:30,394
B,2025-08-26,Tuesday,14:00,423
B,2025-08-26,Tuesday,14:30,432
B,2025-08-26,Tuesday,15:00,433
B,2025-08-26,Tuesday,15:30,415
B,2025-08-26,Tuesday,16:00,415
B,2025-08-26,Tuesday,16:30,401
B,2025-08-26,Tuesday,17:00,380
B,2025-08-26,Tuesday,17:30,366
B,2025-08-26,Tuesday,18:00,345
B,2025-08-26,Tuesday,18:30,312
B,2025-08-26,Tuesday,19:00,277
B,2025-08-26,Tuesday,19:30,251
B,2025-08-26,Tuesday,20:00,216
B,2025-08-26,Tuesday,20:30,189
B,2025-08-26,Tuesday,21:00,151
B,2025-08-26,Tuesday,21:30,125
B,2025-08-26,Tuesday,22:00,102
B,2025-08-26,Tuesday,22:30,80
B,2025-08-26,Tuesday,23:00,60
B,2025-08-26,Tuesday,23:30,43
B,2025-08-27,Wednesday,00:00,32
B,2025-08-27,Wednesday,00:30,24
B,2025-08-27,Wednesday,01:00,10
B,2025-08-27,Wednesday,01:30,5
B,2025-08-27,Wednesday,02:00,3
B,2025-08-27,Wednesday,02:30,3
B,2025-08-27,Wednesday,03:00,2
B,2025-08-27,Wednesday,03:30,2
B,2025-08-27,Wednesday,04:00,2
B,2025-08-27,Wednesday,04:30,2
B,2025-08-27,Wednesday,05:00,2
B,2025-08-27,Wednesday,05:30,2
B,2025-08-27,Wednesday,06:00,4
B,2025-08-27,Wednesday,06:30,6
B,2025-08-27,Wednesday,07:00,23
B,2025-08-27,Wednesday,07:30,41
B,2025-08-27,Wednesday,08:00,76
B,2025-08-27,Wednesday,08:30,120
B,2025-08-27,Wednesday,09:00,176
B,2025-08-27,Wednesday,09:30,235
B,2025-08-27,Wednesday,10:00,271
B,2025-08-27,Wednesday,10:30,296
B,2025-08-27,Wednesday,11:00,337
B,2025-08-27,Wednesday,11:30,362
B,2025-08-27,Wednesday,12:00,386
B,2025-08-27,Wednesday,12:30,393
B,2025-08-27,Wednesday,13:00,403
B,2025-08-27,Wednesday,13:30,411
B,2025-08-27,Wednesday,14:00,421
B,2025-08-27,Wednesday,14:30,429
B,2025-08-27,Wednesday,15:00,420
B,2025-08-27,Wednesday,15:30,427
B,2025-08-27,Wednesday,16:00,424
B,2025-08-27,Wednesday,16:30,409
B,2025-08-27,Wednesday,17:00,383
B,2025-08-27,Wednesday,17:30,379
B,2025-08-27,Wednesday,18:00,344
B,2025-08-27,Wednesday,18:30,300
B,2025-08-27,Wednesday,19:00,275
B,2025-08-27,Wednesday,19:30,246
B,2025-08-27,Wednesday,20:00,221
B,2025-08-27,Wednesday,20:30,189
B,2025-08-27,Wednesday,21:00,153
B,2025-08-27,Wednesday,21:30,131
B,2025-08-27,Wednesday,22:00,105
B,2025-08-27,Wednesday,22:30,83
B,2025-08-27,Wednesday,23:00,62
B,2025-08-27,Wednesday,23:30,48
B,2025-08-28,Thursday,00:00,31
B,2025-08-28,Thursday,00:30,24
B,2025-08-28,Thursday,01:00,11
B,2025-08-28,Thursday,01:30,8
B,2025-08-28,Thursday,02:00,5
B,2025-08-28,Thursday,02:30,4
B,2025-08-28,Thursday,03:00,2
B,2025-08-28,Thursday,03:30,3
B,2025-08-28,Thursday,04:00,1
B,2025-08-28,Thursday,04:30,1
B,2025-08-28,Thursday,05:00,2
B,2025-08-28,Thursday,05:30,3
B,2025-08-28,Thursday,06:00,4
B,2025-08-28,Thursday,06:30,6
B,2025-08-28,Thursday,07:00,22
B,2025-08-28,Thursday,07:30,37
B,2025-08-28,Thursday,08:00,71
B,2025-08-28,Thursday,08:30,113
B,2025-08-28,Thursday,09:00,177
B,2025-08-28,Thursday,09:30,214
B,2025-08-28,Thursday,10:00,255
B,2025-08-28,Thursday,10:30,296
B,2025-08-28,Thursday,11:00,309
B,2025-08-28,Thursday,11:30,340
B,2025-08-28,Thursday,12:00,370
B,2025-08-28,Thursday,12:30,371
B,2025-08-28,Thursday,13:00,375
B,2025-08-28,Thursday,13:30,384
B,2025-08-28,Thursday,14:00,414
B,2025-08-28,Thursday,14:30,419
B,2025-08-28,Thursday,15:00,404
B,2025-08-28,Thursday,15:30,408
B,2025-08-28,Thursday,16:00,405
B,2025-08-28,Thursday,16:30,389
B,2025-08-28,Thursday,17:00,365
B,2025-08-28,Thursday,17:30,353
B,2025-08-28,Thursday,18:00,334
B,2025-08-28,Thursday,18:30,303
B,2025-08-28,Thursday,19:00,270
B,2025-08-28,Thursday,19:30,250
B,2025-08-28,Thursday,20:00,207
B,2025-08-28,Thursday,20:30,180
B,2025-08-28,Thursday,21:00,151
B,2025-08-28,Thursday,21:30,120
B,2025-08-28,Thursday,22:00,100
B,2025-08-28,Thursday,22:30,75
B,2025-08-28,Thursday,23:00,58
B,2025-08-28,Thursday,23:30,42
B,2025-08-29,Friday,00:00,31
B,2025-08-29,Friday,00:30,22
B,2025-08-29,Friday,01:00,9
B,2025-08-29,Friday,01:30,6
B,2025-08-29,Friday,02:00,4
B,2025-08-29,Friday,02:30,3
B,2025-08-29,Friday,03:00,4
B,2025-08-29,Friday,03:30,4
B,2025-08-29,Friday,04:00,3
B,2025-08-29,Friday,04:30,3
B,2025-08-29,Friday,05:00,2
B,2025-08-29,Friday,05:30,3
B,2025-08-29,Friday,06:00,5
B,2025-08-29,Friday,06:30,6
B,2025-08-29,Friday,07:00,28
B,2025-08-29,Friday,07:30,41
B,2025-08-29,Friday,08:00,83
B,2025-08-29,Friday,08:30,113
B,2025-08-29,Friday,09:00,169
B,2025-08-29,Friday,09:30,209
B,2025-08-29,Friday,10:00,259
B,2025-08-29,Friday,10:30,289
B,2025-08-29,Friday,11:00,315
B,2025-08-29,Friday,11:30,345
B,2025-08-29,Friday,12:00,393
B,2025-08-29,Friday,12:30,387
B,2025-08-29,Friday,13:00,400
B,2025-08-29,Friday,13:30,399
B,2025-08-29,Friday,14:00,423
B,2025-08-29,Friday,14:30,430
B,2025-08-29,Friday,15:00,437
B,2025-08-29,Friday,15:30,427
B,2025-08-29,Friday,16:00,432
B,2025-08-29,Friday,16:30,412
B,2025-08-29,Friday,17:00,396
B,2025-08-29,Friday,17:30,361
B,2025-08-29,Friday,18:00,338
B,2025-08-29,Friday,18:30,291
B,2025-08-29,Friday,19:00,276
B,2025-08-29,Friday,19:30,235
B,2025-08-29,Friday,20:00,200
B,2025-08-29,Friday,20:30,184
B,2025-08-29,Friday,21:00,153
B,2025-08-29,Friday,21:30,127
B,2025-08-29,Friday,22:00,94
B,2025-08-29,Friday,22:30,79
B,2025-08-29,Friday,23:00,56
B,2025-08-29,Friday,23:30,48
B,2025-08-30,Saturday,00:00,36
B,2025-08-30,Saturday,00:30,21
B,2025-08-30,Saturday,01:00,9
B,2025-08-30,Saturday,01:30,5
B,2025-08-30,Saturday,02:00,5
B,2025-08-30,Saturday,02:30,3
B,2025-08-30,Saturday,03:00,3
B,2025-08-30,Saturday,03:30,3
B,2025-08-30,Saturday,04:00,1
B,2025-08-30,Saturday,04:30,1
B,2025-08-30,Saturday,05:00,2
B,2025-08-30,Saturday,05:30,2
B,2025-08-30,Saturday,06:00,2
B,2025-08-30,Saturday,06:30,6
B,2025-08-30,Saturday,07:00,9
